"x","y"
2497,2878
2736,2878
2976,2878
3216,2878
3455,2878
3695,2878
3935,2878
4174,2878
4414,2878
4653,2878
2137,2947
2377,2947
2617,2947
2856,2947
3096,2947
3336,2947
3575,2947
3815,2947
4054,2947
4294,2947
4534,2947
2257,3016
2497,3016
2736,3016
2976,3016
3216,3016
3455,3016
3695,3016
3935,3016
4174,3016
4414,3016
4653,3016
2137,3085
2377,3085
2617,3085
2856,3085
3096,3085
3336,3085
3575,3085
3815,3085
4054,3085
4294,3085
4534,3085
2257,3153
2497,3153
2736,3153
2976,3153
3216,3153
3455,3153
3695,3153
3935,3153
4174,3153
4414,3153
4653,3153
2137,3222
2377,3222
2617,3222
2856,3222
3096,3222
3336,3222
3575,3222
3815,3222
4054,3222
4294,3222
4534,3222
4773,3222
2257,3291
2497,3291
2736,3291
2976,3291
3216,3291
3455,3291
3695,3291
3935,3291
4174,3291
4414,3291
4653,3291
2137,3360
2377,3360
2617,3360
2856,3360
3096,3360
3336,3360
3575,3360
3815,3360
4054,3360
4294,3360
4534,3360
2257,3429
2497,3429
2736,3429
2976,3429
3216,3429
3455,3429
3695,3429
3935,3429
4174,3429
4414,3429
4653,3429
2377,3498
2617,3498
2856,3498
3096,3498
3336,3498
3575,3498
3815,3498
4054,3498
4294,3498
4534,3498
2257,3567
2497,3567
2736,3567
2976,3567
3216,3567
3455,3567
3695,3567
3935,3567
4174,3567
4414,3567
4653,3567
2377,3635
2617,3635
2856,3635
3096,3635
3336,3635
3575,3635
3815,3635
4054,3635
4294,3635
4534,3635
2257,3704
2497,3704
2736,3704
2976,3704
3216,3704
3455,3704
3695,3704
3935,3704
4174,3704
4414,3704
4653,3704
2377,3773
2617,3773
2856,3773
3096,3773
3336,3773
3575,3773
3815,3773
4054,3773
4294,3773
4534,3773
2257,3842
2497,3842
2736,3842
2976,3842
3216,3842
3455,3842
3695,3842
3935,3842
4174,3842
4414,3842
4653,3842
2377,3911
2617,3911
2856,3911
3096,3911
3336,3911
3575,3911
3815,3911
4054,3911
4294,3911
4534,3911
2497,3980
2736,3980
2976,3980
3216,3980
3455,3980
3695,3980
3935,3980
4174,3980
4414,3980
4653,3980
2377,4049
2617,4049
2856,4049
3096,4049
3336,4049
3575,4049
3815,4049
4054,4049
4294,4049
4534,4049
4773,4049
2497,4117
2736,4117
2976,4117
3216,4117
3455,4117
3695,4117
3935,4117
4174,4117
4414,4117
4653,4117
2377,4186
2617,4186
2856,4186
3096,4186
3336,4186
3575,4186
3815,4186
4054,4186
4294,4186
4534,4186
4773,4186
2257,4255
2497,4255
2736,4255
2976,4255
3216,4255
3455,4255
3695,4255
3935,4255
4174,4255
4414,4255
4653,4255
2377,4324
2617,4324
2856,4324
3096,4324
3336,4324
3575,4324
3815,4324
4054,4324
4294,4324
4534,4324
4773,4324
2497,4393
2736,4393
2976,4393
3216,4393
3455,4393
3695,4393
3935,4393
4174,4393
4414,4393
4653,4393
2377,4462
2617,4462
2856,4462
3096,4462
3336,4462
3575,4462
3815,4462
4054,4462
4294,4462
4534,4462
4773,4462
2497,4531
2736,4531
2976,4531
3216,4531
3455,4531
3695,4531
3935,4531
4174,4531
4414,4531
4653,4531
2377,4599
2617,4599
2856,4599
3096,4599
3336,4599
3575,4599
3815,4599
4054,4599
4294,4599
4534,4599
4773,4599
2497,4668
2736,4668
2976,4668
3216,4668
3455,4668
3695,4668
3935,4668
4174,4668
4414,4668
4653,4668
2377,4737
2617,4737
2856,4737
3096,4737
3336,4737
3575,4737
3815,4737
4054,4737
4294,4737
4534,4737
4773,4737
2497,4806
2736,4806
2976,4806
3216,4806
3455,4806
3695,4806
3935,4806
4174,4806
4414,4806
4653,4806
2377,4875
2617,4875
2856,4875
3096,4875
3336,4875
3575,4875
3815,4875
4054,4875
4294,4875
4534,4875
2497,4944
2736,4944
2976,4944
3216,4944
3455,4944
3695,4944
3935,4944
4174,4944
4414,4944
4653,4944
2617,5013
2856,5013
3096,5013
3336,5013
3575,5013
3815,5013
4054,5013
4294,5013
4534,5013
2497,5081
2736,5081
2976,5081
3216,5081
3455,5081
3695,5081
3935,5081
4174,5081
4414,5081
4653,5081
2617,5150
2856,5150
3096,5150
3336,5150
3575,5150
3815,5150
4054,5150
4294,5150
4534,5150
2497,5219
2736,5219
2976,5219
3216,5219
3455,5219
3695,5219
3935,5219
4174,5219
4414,5219
4653,5219
2617,5288
2856,5288
3096,5288
3336,5288
3575,5288
3815,5288
4054,5288
4294,5288
4534,5288
2736,5357
2976,5357
3216,5357
3455,5357
3695,5357
3935,5357
4174,5357
4414,5357
4653,5357
2617,5426
2856,5426
3096,5426
3336,5426
3575,5426
3815,5426
4054,5426
4294,5426
4534,5426
2736,5495
2976,5495
3216,5495
3455,5495
3695,5495
3935,5495
4174,5495
4414,5495
4653,5495
2617,5563
2856,5563
3096,5563
3336,5563
3575,5563
3815,5563
4054,5563
4294,5563
4534,5563
2736,5632
2976,5632
3216,5632
3455,5632
3695,5632
3935,5632
4174,5632
4414,5632
4653,5632
2856,5701
