"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
0,8,116,1,15,5,65,0,12,16,2,0,12,9,2,9,21,0,10,19,0,0,0,28,0,13,0,2,2,4,16,47,5,2,2,30,1910,5,19,7,1,0,0,5,0,8,16,0,1,14,2,23,8,3,1,7,9,1,24,11,1,10,0,9,5,6,1,2,0,20,1,0,10,1,80,13,1,24,1,8,0,21,12,10,8,10,5,1,1,13,11,3,4,2,4,0,0,2,8,8,3,11,4,3,9,0,10,0,1,9,5,12,4,3,0,2,2,10,6,6,4,5,14,5,8,2,3,5,4,16,0,0,13,17,15,3,0,3,1,0,8,6,2,0,0,6,3,4,4,13,10,6,0,0,16,10,5,12,18,8,9,21,3,9,8,1,6,2,0,1,2,1,0,3,1,10,11,9,5,9,3,0,74,4,3,41,0,3,5,2,4,31,2,0,11,8,8,6,118,22,3,10,0,15,9,0,22,2,1,0,3,10,10,3,1,0,4,8,5,8,11,5,5,1,4,14,16,1,1,18,9,4,18,4,10,5,1,3,4,1,0,15,7,21,2,0,0,8,8,4,8,3,1,1,0,4,12,45,41,0,0,6,3,3,3,0,14,6,3,6,8,2,6,2,7,10,4,3,6,3,0,4,15,14,2,0,12,4,7,6,0,5,3,2,0,4,5,1,3,8,0,5,2,2,6,4,20,12,2,22,1,8,10,4,6,3,2,2,5,1,9,5,3,9,3,4,13,0,7,7,15,0,1,8,9,1,2,1,2,3,5,0,13,1,7,4,4,10,1,7,7,5,9,1,1,12,8,6,2,2,3,4,4,2,0,5,3,4,1,3,8,2,3,8,8,8,5,3,6,3,3,8,7,4,7,5,0,0,1,9,1,3,0,5,1,2,1,10,1,6,3,1,2,2,3,4,1,2,3,3,5,7,4,1,4,1,3,4,3,8,6,5,5,5,7,11,9,2,1,8,1,0,0,9,3,8,1,0,2,1,1,2,0,1,11,2,0,2,2,8,1,3,4,1,1,2,7,4,2,2,1,4,8,1,1,4,1,1,2,5,10,6,1,5,7,8,8,4,3,15,2,8,1,25,3,6,2,3,3,6,4,5,4,3,4,3,3,2,4,7
2,2,123,1,28,1,48,1,22,33,2,0,17,9,1,9,33,1,5,22,0,1,2,52,0,22,0,0,5,6,25,56,2,2,1,48,1447,23,11,15,0,1,1,1,2,11,29,0,0,13,2,13,19,2,0,5,8,6,27,9,0,24,0,20,5,5,1,4,1,19,1,1,24,2,80,26,1,36,1,13,0,24,14,6,9,4,10,0,0,18,12,10,6,2,8,0,1,2,3,19,4,21,5,0,3,0,19,1,0,18,8,12,8,14,0,2,5,18,9,10,8,7,9,3,2,2,11,7,18,6,0,0,9,12,12,1,2,0,3,0,7,11,3,1,0,11,1,12,8,16,14,12,1,4,21,12,8,8,22,9,23,16,0,6,2,2,6,3,1,3,2,5,1,3,0,6,27,7,9,10,6,0,54,2,3,66,1,8,1,5,4,33,2,0,23,12,7,8,108,20,10,13,1,14,12,1,29,5,3,0,2,7,22,2,4,1,5,14,7,3,10,10,2,8,3,12,32,0,8,19,14,11,22,2,11,9,2,1,5,0,2,15,6,20,1,3,1,11,7,6,7,8,3,0,1,6,5,36,34,2,0,8,7,2,4,0,9,7,6,2,12,0,4,1,5,12,11,10,8,2,4,1,30,11,5,1,7,6,18,20,1,3,10,3,1,4,11,1,8,4,0,5,2,10,4,3,21,10,11,30,1,6,4,8,4,2,2,1,8,0,6,8,7,5,9,6,12,1,7,8,8,0,5,8,7,5,4,0,1,8,5,0,17,4,1,2,4,11,4,2,8,5,9,5,5,12,12,13,2,4,2,1,3,1,2,5,5,6,3,1,9,1,5,20,10,1,4,2,5,12,3,15,9,8,12,8,2,2,4,7,0,4,1,5,1,3,5,7,5,5,3,0,1,9,8,10,3,1,6,1,7,3,1,1,4,3,9,7,5,16,2,3,3,5,8,7,16,3,0,8,3,1,0,9,8,4,4,1,4,4,0,0,4,1,2,4,1,9,0,0,6,8,9,4,1,1,10,3,2,2,0,5,6,1,0,11,3,1,1,4,12,6,1,4,1,6,11,5,1,10,2,16,3,27,8,5,4,5,0,9,7,4,6,3,5,4,3,4,5,12
2,5,106,1,24,3,80,4,33,54,1,2,20,30,1,10,34,2,13,34,0,1,2,85,0,21,0,3,0,8,27,84,3,3,0,41,1911,24,18,24,1,3,1,8,0,10,28,1,0,24,1,20,8,4,2,12,13,4,17,23,1,22,0,19,2,9,1,2,0,16,4,2,15,3,81,42,2,39,0,9,0,24,19,8,17,7,8,0,3,10,15,11,13,1,6,1,0,8,8,24,2,13,8,1,7,0,7,0,2,20,5,11,9,9,0,1,2,22,12,10,15,15,18,5,13,1,18,5,9,19,0,1,7,24,23,2,3,3,17,1,22,9,4,0,0,13,1,13,6,16,24,9,2,8,29,10,14,20,33,10,23,23,4,14,5,1,4,8,0,1,0,0,0,7,3,8,41,12,13,19,4,1,91,1,2,86,0,2,9,7,8,50,1,1,19,8,14,9,139,19,9,26,0,24,24,2,33,3,0,1,3,4,34,5,5,1,17,11,5,4,14,3,1,6,6,18,25,1,7,14,26,4,14,6,8,6,0,0,4,1,1,20,5,20,5,2,3,12,8,6,13,15,3,2,2,10,20,47,52,1,3,2,3,5,3,0,12,2,4,5,9,1,7,5,9,11,20,9,6,2,2,3,37,8,7,5,5,7,20,19,0,3,7,8,4,5,12,3,2,4,2,7,8,9,2,5,24,17,6,43,1,11,5,6,5,2,1,5,13,2,17,11,11,10,7,19,13,2,3,4,16,0,5,2,9,2,3,3,2,3,10,0,38,9,8,6,9,26,4,6,11,10,12,7,3,6,18,8,0,4,7,5,5,1,0,6,5,8,4,8,6,9,7,20,14,11,6,7,4,13,1,9,9,3,3,16,7,0,4,6,1,1,0,9,5,7,10,8,4,9,7,0,0,4,11,12,1,3,6,6,9,9,4,6,3,5,10,3,10,7,5,8,6,5,14,6,10,3,1,17,3,2,0,11,3,3,3,1,5,5,4,2,0,1,7,1,0,11,0,4,9,25,7,8,2,0,9,5,4,3,2,3,12,8,0,3,1,1,10,11,19,11,2,9,5,11,16,3,0,20,6,17,1,33,9,2,4,3,3,17,3,4,7,9,2,5,5,1,4,6
2,11,135,2,31,7,85,3,15,75,1,2,15,8,1,4,35,2,13,13,0,3,1,77,3,10,3,2,0,14,18,66,4,2,4,38,1292,20,12,13,2,0,3,10,2,13,30,1,2,17,4,28,19,3,0,6,14,5,22,10,0,18,0,11,11,3,1,2,6,25,2,1,22,4,63,36,3,55,1,15,1,25,9,12,13,19,13,0,2,18,21,13,25,7,7,0,1,9,13,24,5,13,11,3,16,1,13,2,2,18,2,9,14,10,0,7,5,20,7,15,9,13,9,12,19,2,19,10,11,12,0,1,22,23,31,2,2,4,12,0,30,10,4,2,0,8,0,12,14,15,21,9,0,0,29,8,15,6,27,12,18,17,1,16,10,0,6,7,0,2,0,2,0,6,1,7,47,16,9,8,9,1,91,1,5,55,0,3,3,8,9,39,1,2,19,16,12,12,146,23,8,24,0,33,24,3,31,8,2,3,4,13,18,4,3,3,8,22,4,6,14,10,2,8,5,24,24,0,8,11,25,7,22,9,5,6,3,1,6,0,2,25,9,22,1,1,9,15,9,11,7,13,4,1,2,10,13,52,45,4,0,8,5,6,2,1,13,5,8,5,9,3,10,1,7,13,16,10,11,0,4,6,24,16,9,2,10,6,12,12,1,2,9,12,3,6,17,1,3,4,2,4,6,10,5,5,25,9,8,40,1,13,10,6,3,3,4,6,7,1,10,6,11,3,9,17,9,0,13,9,17,0,5,5,6,1,6,1,5,5,12,0,40,5,7,3,3,22,4,4,14,3,11,11,6,7,28,7,3,3,4,8,3,3,0,11,11,3,2,1,4,9,7,11,11,10,7,11,10,17,2,4,9,5,6,8,10,4,1,9,0,4,2,6,2,4,6,7,3,14,3,0,0,9,11,10,1,3,5,6,11,8,3,6,5,4,9,6,7,7,3,8,5,10,10,7,14,3,0,9,2,3,0,13,7,5,5,1,7,8,5,1,1,2,7,3,0,9,1,4,7,23,4,7,2,0,14,3,3,4,3,13,18,7,0,2,3,2,1,4,14,11,2,19,6,11,19,6,2,14,3,11,5,27,9,9,0,8,2,12,10,8,11,14,3,3,7,7,1,7
3,0,21,1,3,0,8,1,22,5,1,2,17,8,1,1,6,0,11,29,0,0,0,35,1,2,1,2,3,3,2,9,1,3,1,7,1313,4,8,2,0,0,1,4,2,1,10,1,2,5,1,6,1,4,0,2,1,0,5,2,0,5,0,0,0,3,0,1,0,4,2,1,12,4,22,4,0,4,0,1,0,5,2,8,0,0,1,0,2,4,4,1,7,1,0,0,1,2,4,4,2,5,1,0,0,0,2,0,0,0,0,8,4,1,0,2,2,2,0,1,6,0,3,1,0,1,3,2,2,3,0,2,4,3,4,1,0,1,0,0,3,1,0,0,0,3,1,2,3,1,6,2,0,1,3,2,2,2,7,7,4,2,0,3,0,1,8,0,0,0,0,2,0,2,1,5,9,5,6,1,2,1,11,1,1,7,0,1,3,2,0,6,2,2,4,2,3,0,44,2,0,7,2,3,0,0,4,3,2,0,1,2,3,0,0,0,2,3,3,3,4,2,1,0,3,2,2,1,4,3,5,2,2,1,0,0,0,2,2,0,1,5,2,9,0,2,1,3,3,1,8,2,0,3,0,0,5,4,7,0,1,2,1,2,0,0,2,1,5,3,1,1,0,0,1,3,1,2,1,0,1,2,3,4,3,0,2,2,1,3,0,1,0,1,1,3,3,1,2,0,0,1,2,1,1,2,9,3,2,8,0,6,2,0,4,2,0,0,4,0,3,2,1,14,5,3,2,0,0,6,6,0,2,1,0,3,0,0,1,0,3,0,3,1,0,4,0,2,1,0,0,2,1,1,0,4,5,1,0,1,0,4,3,2,0,1,0,1,0,5,0,2,4,3,2,4,0,1,0,1,1,3,0,6,1,3,2,0,2,2,1,0,0,0,0,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,3,3,0,9,1,1,4,0,1,0,2,0,1,1,0,0,0,5,0,0,2,0,1,1,0,3,0,0,0,1,0,1,1,1,1,3,4,0,5,1,0,2,2,0,0,2,2,1,0,1,2,1,2,1,5,0,2,2,2,1,1,1,0,1,0,2,0,2,5,0,0,6,0,4,0,1,2,0,0,1,1,0,2,2
2,1,60,0,2,0,24,9,12,1,1,0,10,7,1,3,12,1,7,19,0,0,0,22,1,7,1,2,3,7,13,31,3,0,0,14,860,13,15,8,0,0,1,2,0,3,18,0,2,14,0,3,4,4,0,2,9,1,23,3,0,7,0,9,1,3,0,2,0,16,0,0,14,5,50,7,1,11,0,2,0,9,3,8,8,2,3,0,1,7,13,2,4,1,6,0,0,3,6,9,1,5,9,0,5,0,11,0,0,6,0,10,1,1,0,0,3,8,2,4,6,8,4,2,3,2,4,0,3,7,0,0,5,15,6,1,1,3,2,0,4,6,1,0,0,3,2,3,4,2,1,5,1,1,13,3,4,5,10,4,4,4,0,3,0,0,3,1,0,1,0,2,0,7,0,8,11,9,4,4,4,2,28,3,0,19,2,3,3,3,2,15,0,4,8,9,5,5,66,10,8,6,0,0,3,0,18,1,1,0,4,3,7,3,0,0,2,8,14,3,7,5,3,3,4,2,9,1,4,1,9,10,6,7,1,0,1,0,0,0,6,16,5,12,1,0,2,5,5,5,2,2,2,0,0,1,5,9,13,1,1,7,2,1,2,0,5,3,0,1,4,1,3,0,4,11,6,2,3,0,1,1,9,8,4,0,3,3,2,6,0,2,1,1,1,7,3,1,1,2,1,1,4,3,2,1,12,0,4,9,0,8,3,5,5,2,0,2,6,3,6,3,2,2,5,6,8,1,1,8,7,1,1,1,5,0,5,0,2,1,5,0,9,2,1,2,6,2,2,1,5,3,8,1,2,5,8,5,1,3,0,2,6,2,0,1,0,1,1,2,1,0,6,2,1,7,2,1,1,5,3,0,3,1,2,5,2,0,3,1,0,3,0,1,0,2,4,4,4,4,1,0,3,1,1,2,0,1,0,2,3,3,1,1,2,0,3,3,2,7,6,5,4,2,6,3,7,2,1,5,2,3,1,8,3,1,1,0,3,2,1,2,0,0,4,1,0,4,1,1,4,7,3,0,4,0,3,1,0,0,2,1,9,2,0,2,2,3,4,3,6,3,1,2,1,12,7,5,0,10,0,5,1,11,3,1,0,6,1,6,2,0,3,3,2,0,1,0,3,9
4,1,80,0,4,3,38,1,8,4,2,6,9,4,0,11,22,0,3,35,0,1,0,24,0,11,1,2,4,10,12,42,5,0,0,16,1292,20,11,15,0,0,3,3,0,3,30,2,2,12,1,19,7,5,0,7,6,1,28,4,0,10,0,9,1,2,0,2,0,34,1,0,24,3,55,10,2,19,0,6,0,24,10,16,9,2,9,0,1,10,12,9,5,0,9,0,0,2,6,22,3,9,5,2,5,0,5,1,1,14,3,9,4,3,0,2,3,8,3,2,5,7,6,3,8,2,9,2,4,10,0,0,7,17,13,1,2,2,5,1,6,4,2,0,0,9,1,10,3,6,6,6,0,0,12,11,13,13,10,4,8,12,1,8,1,0,3,1,0,1,1,1,0,6,1,6,18,11,4,5,5,1,69,1,2,42,0,1,5,5,3,34,1,0,15,15,2,4,101,7,4,9,0,13,2,0,12,1,2,2,3,10,10,10,0,1,5,10,7,5,7,4,5,0,0,16,14,2,3,4,10,12,13,6,4,0,4,0,1,2,0,6,7,15,2,0,4,8,7,10,8,4,0,0,0,3,12,27,31,0,2,8,1,1,5,0,7,3,4,3,4,1,5,1,4,8,6,11,3,1,1,1,18,7,4,4,12,5,5,5,0,4,2,6,1,1,12,1,3,6,1,1,1,5,1,0,13,7,3,19,0,8,5,9,2,2,0,0,8,2,2,4,6,4,6,3,9,1,1,3,11,0,1,6,4,1,3,1,3,5,4,0,8,3,3,0,9,1,5,4,8,4,5,1,6,10,10,3,2,2,0,1,3,2,0,2,1,3,5,1,7,6,5,11,6,3,2,5,4,7,0,7,8,5,7,3,2,3,4,5,0,4,0,4,2,1,3,9,4,4,4,0,4,4,2,3,2,1,4,3,4,1,2,4,2,0,6,6,5,5,3,5,3,5,10,3,7,1,0,5,2,2,1,10,4,2,0,0,4,1,3,1,1,0,4,2,0,6,2,4,5,10,7,6,5,2,7,5,2,0,0,3,5,2,0,2,1,0,5,5,6,8,1,12,2,6,8,2,2,13,2,11,1,10,4,3,0,5,2,8,4,2,7,2,4,0,2,2,1,3
1,5,148,1,14,0,57,0,35,3,0,0,28,18,0,5,24,0,9,24,0,0,3,79,1,13,0,4,5,4,15,46,6,1,0,20,1299,14,7,9,0,0,2,4,0,10,20,1,1,5,0,13,5,3,0,8,10,1,41,7,0,13,0,8,4,3,1,2,0,21,1,1,13,0,80,21,1,22,0,9,0,13,9,7,8,4,3,0,1,20,8,5,6,3,5,1,1,0,6,17,1,12,4,2,4,0,8,1,0,16,2,7,7,3,0,0,2,20,8,7,5,6,9,6,3,2,4,3,5,9,0,0,5,9,16,2,0,2,0,0,6,2,0,1,0,5,0,4,3,9,5,11,1,2,22,6,4,12,15,7,0,9,0,6,6,2,4,3,0,0,0,1,1,11,2,9,20,5,1,5,7,0,74,1,0,39,1,2,3,6,0,33,2,1,13,12,4,3,96,17,10,8,0,16,9,3,26,1,1,0,6,4,14,3,0,2,7,11,7,4,6,4,3,1,0,9,15,1,1,6,16,14,17,5,7,6,4,0,1,0,0,8,6,9,0,1,3,9,6,3,7,6,0,2,0,3,8,28,36,0,1,9,5,5,9,0,6,2,3,3,7,3,5,0,4,15,5,6,7,3,2,3,12,14,3,0,7,3,6,8,0,3,6,2,1,4,5,1,4,11,1,3,0,8,1,4,8,7,4,29,1,11,6,5,5,0,0,1,7,0,6,5,9,2,5,8,8,2,5,6,16,1,3,2,7,2,0,0,3,4,4,0,11,4,5,4,5,8,0,4,6,2,3,2,4,9,11,7,1,1,3,0,6,4,0,3,4,4,2,2,8,3,3,8,3,3,3,2,9,6,2,9,6,9,3,6,3,1,0,4,0,4,0,5,3,3,2,6,3,7,2,1,3,7,6,2,1,0,7,0,6,3,0,2,2,3,9,4,5,3,7,7,7,10,5,7,9,2,1,7,1,1,0,14,4,5,2,0,2,5,4,3,0,3,3,2,0,5,0,3,4,8,7,1,1,2,2,1,0,2,0,3,8,6,1,8,1,2,3,3,5,5,1,9,0,7,4,1,2,8,5,10,4,14,6,7,1,3,2,5,4,3,2,1,2,5,2,3,4,12
3,7,159,2,30,2,91,2,18,33,1,1,14,12,0,7,41,0,10,27,0,2,6,58,0,27,2,1,3,6,19,65,8,0,0,34,2344,27,8,8,1,1,3,3,0,7,18,0,0,10,2,26,6,7,0,11,10,0,29,12,0,24,0,13,2,5,0,1,1,26,2,0,21,2,102,32,2,22,0,20,1,23,9,5,14,8,2,0,1,26,28,4,15,0,8,2,0,1,12,18,5,12,7,0,14,0,14,1,0,23,2,16,11,10,1,6,6,26,12,7,6,12,20,9,5,0,13,5,9,19,0,0,8,14,9,0,2,2,5,0,12,8,2,0,0,9,1,16,9,29,19,12,1,6,21,15,11,9,21,16,19,25,4,11,9,1,10,3,0,2,0,5,0,7,4,13,30,13,6,14,11,2,78,2,5,54,0,4,7,3,6,47,0,1,19,9,9,14,135,16,5,6,2,26,19,3,31,3,2,0,2,3,21,9,1,1,16,18,7,6,14,13,4,6,4,16,21,3,11,12,16,8,29,12,6,9,1,0,8,0,1,25,3,17,2,1,1,15,13,5,14,14,2,1,0,6,12,42,47,2,1,7,5,3,7,0,9,4,5,8,16,1,7,1,10,25,14,4,9,3,0,8,36,12,5,2,10,4,10,12,0,7,5,10,2,9,6,1,5,6,2,5,4,7,3,4,20,7,9,36,2,13,5,10,5,1,1,3,8,2,6,11,8,4,3,12,17,0,4,6,15,0,4,2,13,3,8,1,5,7,4,0,10,6,5,2,4,20,7,2,13,4,13,4,11,11,20,15,1,2,6,2,5,1,0,3,4,2,5,1,8,5,2,12,7,7,8,4,5,6,1,9,14,14,8,8,5,4,4,4,1,6,2,7,2,7,5,14,12,9,4,0,1,7,6,3,9,0,10,2,18,4,2,1,7,3,12,5,8,15,4,7,12,5,7,9,14,3,2,9,1,2,0,9,8,2,4,0,5,12,3,1,1,2,7,3,0,7,3,0,6,24,9,7,5,2,13,4,5,2,2,5,11,8,1,12,3,2,7,14,16,6,0,9,2,12,9,6,4,19,3,15,5,29,15,7,2,8,2,10,6,5,4,11,5,1,10,3,6,10
4,2,64,4,21,8,39,0,24,28,2,1,17,13,0,7,29,0,27,26,0,2,0,67,0,4,1,2,2,7,13,50,1,0,0,28,1621,11,5,8,1,2,5,6,1,11,26,1,2,16,1,17,6,6,1,7,2,2,18,15,0,7,0,12,3,5,0,4,3,22,0,0,17,8,57,28,2,24,0,8,0,19,8,3,14,8,7,0,1,11,13,9,10,0,4,4,2,3,8,17,5,8,5,0,7,0,7,0,1,9,1,6,4,10,1,1,8,13,8,6,10,3,16,4,4,0,9,4,7,15,0,0,6,4,19,0,1,1,7,0,13,5,7,0,0,5,0,2,3,15,21,8,0,1,11,14,3,11,24,18,13,12,3,9,5,2,3,4,0,2,0,5,1,6,0,5,30,7,7,7,5,3,60,0,4,41,0,0,1,2,9,26,4,1,13,9,6,6,131,17,4,8,1,11,17,1,19,2,1,0,5,6,7,6,4,1,6,14,2,2,6,7,8,3,1,15,10,0,5,9,26,2,12,11,6,4,1,1,3,0,0,14,5,17,2,1,3,10,4,6,4,7,1,1,0,4,7,37,37,0,4,4,3,5,10,0,10,3,8,4,5,0,5,3,5,13,10,4,2,2,0,3,27,12,7,5,7,6,8,6,0,7,4,5,0,10,3,2,4,5,1,2,8,9,3,4,12,6,10,29,1,11,15,4,6,0,2,3,5,0,10,4,9,8,4,6,14,2,2,5,13,0,1,4,6,6,6,2,3,7,6,1,12,7,1,1,6,19,1,2,2,4,6,5,2,5,9,10,1,2,9,4,5,3,1,8,5,2,1,3,6,4,3,11,7,10,9,5,7,6,1,3,11,2,3,10,2,2,3,4,1,3,0,9,3,1,3,9,5,7,2,0,4,2,5,4,4,0,5,7,8,6,2,1,3,3,9,3,5,10,4,7,10,5,4,7,17,0,0,2,0,2,0,9,6,2,6,1,6,2,4,0,0,5,4,0,0,8,1,3,5,9,8,1,2,2,9,2,1,4,0,7,6,6,0,2,5,0,5,4,15,5,0,7,8,7,12,4,0,9,3,8,2,21,6,4,1,6,2,8,10,6,2,6,0,2,6,3,6,6
1,9,95,1,25,1,70,4,20,54,6,0,19,8,1,6,26,5,17,19,0,0,1,66,1,12,1,2,0,16,17,51,3,2,0,25,1427,20,7,12,1,0,3,9,1,5,31,1,2,11,1,29,12,2,2,8,9,1,17,14,1,14,0,19,7,5,0,3,1,9,3,3,18,24,57,28,4,24,0,4,0,21,12,8,16,5,10,0,3,11,21,6,10,3,4,0,1,1,14,18,2,15,10,2,7,0,8,0,0,16,2,9,10,7,0,5,3,14,4,13,14,11,6,3,8,0,14,3,6,18,0,2,9,18,15,3,4,6,13,0,21,5,4,0,0,10,3,8,5,8,22,4,0,4,18,5,4,11,16,8,10,21,0,8,8,0,9,6,0,2,0,4,0,12,1,8,48,14,8,14,7,1,102,1,3,53,1,3,3,8,14,42,0,1,13,9,10,14,120,27,7,13,0,25,17,1,24,6,1,2,5,11,19,3,3,4,16,11,4,3,8,7,2,9,4,14,22,2,3,9,25,3,19,5,10,1,1,1,3,2,0,24,7,7,0,2,3,9,5,11,8,10,2,2,0,7,7,37,43,1,2,4,8,2,5,0,10,2,2,7,13,2,3,3,7,19,11,7,9,3,1,4,28,14,8,1,11,5,12,12,1,4,7,11,1,11,12,0,6,8,1,7,13,6,5,4,21,20,7,42,0,10,8,6,10,2,3,3,10,2,13,9,7,9,6,7,9,4,5,8,7,0,7,7,4,0,1,0,3,8,9,1,19,5,3,6,4,26,4,2,5,5,8,2,3,2,16,13,0,2,5,2,4,1,0,6,6,5,0,4,12,2,2,7,4,9,9,10,7,3,3,7,5,5,2,9,4,2,3,2,1,1,0,7,3,3,4,8,3,7,8,1,3,7,7,9,2,1,8,3,9,13,4,3,6,1,10,4,7,13,2,7,5,2,5,2,23,1,0,7,1,1,0,13,8,7,2,0,5,3,4,0,0,1,5,3,0,10,1,1,5,22,9,6,4,1,8,3,1,0,1,4,13,4,0,6,3,1,3,11,14,10,1,12,4,5,10,2,3,9,2,20,3,30,7,11,1,4,1,4,9,7,10,4,3,1,6,4,4,8
2,1,45,0,3,1,24,1,52,6,2,1,44,20,0,3,14,1,8,24,0,1,0,145,0,0,0,0,2,2,7,36,3,1,1,6,1585,12,24,10,0,0,1,5,0,4,7,1,2,10,1,8,8,5,1,3,3,1,13,5,0,2,0,2,1,0,0,2,0,6,2,0,11,8,52,5,1,12,0,3,0,14,10,7,2,0,1,0,1,7,8,1,8,0,1,1,0,2,0,12,0,8,8,0,0,0,3,1,0,3,3,5,5,3,0,2,3,9,1,0,4,5,9,0,5,2,5,1,0,11,0,0,3,7,8,2,2,2,2,0,1,1,2,0,0,5,2,1,3,3,6,6,3,1,5,3,1,5,11,6,5,5,0,3,4,0,10,2,0,1,1,2,1,1,4,5,8,9,7,2,3,3,19,2,1,11,1,1,1,2,4,12,2,2,11,11,9,1,73,5,2,3,1,6,7,0,20,1,0,0,2,5,7,1,0,1,3,9,2,5,8,3,5,0,4,2,5,0,4,6,3,2,8,6,1,0,1,2,0,0,0,10,2,17,1,1,1,6,4,5,8,1,0,1,0,2,8,12,18,0,0,9,2,0,0,1,2,3,5,2,5,0,3,1,0,10,2,5,5,5,1,0,8,7,2,1,6,6,3,4,0,3,1,5,2,3,4,1,2,6,1,2,6,0,1,1,4,3,4,8,1,3,3,5,1,2,0,1,6,2,2,4,2,9,6,1,6,3,4,3,8,1,1,4,1,1,0,0,3,3,3,0,7,1,1,3,9,5,0,2,3,2,2,0,2,4,6,2,2,3,0,2,5,2,1,1,2,1,0,6,2,2,4,3,0,6,1,3,2,4,1,5,3,4,3,1,1,0,2,1,0,2,2,3,1,2,2,6,4,2,1,0,0,6,4,6,4,0,1,1,4,2,1,2,0,0,8,1,1,4,1,4,3,1,3,5,4,0,2,2,0,3,0,12,2,2,2,0,2,0,0,2,3,1,1,2,0,4,3,8,5,2,8,0,5,1,2,4,0,0,1,2,3,0,0,5,3,3,15,3,8,0,1,1,4,5,5,2,1,2,2,4,1,10,2,1,2,2,0,8,2,2,3,2,3,0,0,0,3,7
