"x","y"
6889,9837
6411,2266
8087,4331
3057,7634
5093,9768
8087,7222
2698,7841
4973,7497
6051,9493
5093,6052
8327,1853
6051,5914
3297,9286
6650,5019
8207,8667
7248,9493
5572,7703
2817,9562
5333,5639
4015,5707
8446,8254
8805,9287
8087,9424
7249,6602
8446,6740
6171,5983
3776,7772
6889,9011
8087,1853
6411,2129
8806,3092
3057,9424
5811,8805
4015,7497
7967,4262
8326,7084
7608,2679
2818,7359
4854,5639
3536,8736
2458,7979
7847,8736
7967,4125
7249,3574
4015,6533
3776,6396
4494,7359
6769,8667
5572,3574
2339,8873
4494,6533
5333,4537
6650,8323
3416,8667
9045,9562
7488,4125
2458,8116
6051,7153
8207,7841
5812,5088
8686,8942
6291,5501
8327,4056
3416,7566
7368,6671
5812,2473
8686,8529
5692,4882
7967,7428
8207,9218
7967,5088
5332,8392
7608,5019
7728,5501
4734,6396
10003,10112
8087,4882
9524,8598
4734,4744
4255,9011
8207,2748
7848,1716
4973,6946
7608,8461
9045,6671
2937,7428
4374,6877
9165,10044
3416,8116
7967,4538
6051,1922
5572,5639
4973,7772
7369,3092
5452,3505
3177,7428
6889,5708
9404,7428
6291,4537
8327,3505
7488,6602
3895,8529
4015,8598
7369,2817
4614,7841
2578,9837
4614,8392
7009,1785
6650,6120
4614,7290
7847,7910
5093,5088
5931,8048
8566,6534
6650,2542
8327,1578
6051,3712
6291,5914
5931,4882
6051,9355
8087,4469
3416,6877
3896,4675
9404,7979
7009,3712
3776,8598
6770,5363
7369,3230
3416,9630
7847,8048
9883,9493
8087,7910
6650,5570
2338,9286
7009,9906
3776,8460
6051,8392
6410,8873
8686,7015
9524,9562
4135,6327
7009,8667
6770,3023
4734,8323
3416,5914
2339,8736
8207,8529
3656,5501
8326,7222
4135,7428
7009,6602
8686,2060
4734,6120
8087,7772
3416,9217
7488,7428
4853,9630
3895,6052
4734,5157
5452,9699
9045,9975
4374,9768
5931,2404
4614,9493
4614,7428
7608,4882
4255,4882
7727,9355
5333,4124
2818,8460
7847,5157
4015,5845
5572,6465
9883,9080
5692,4469
3297,7359
6051,4950
3895,7979
4015,4744
5093,7428
6291,4950
7368,7910
7847,9699
8207,1922
7847,4331
6051,6740
8925,10044
6530,9080
3656,6740
7249,3436
5811,8942
5213,9562
6291,3023
8566,8874
9883,9631
7848,4056
4973,7359
6051,6052
9165,6052
6051,3023
8326,9975
4854,5226
4853,7841
6650,2129
4494,7497
8686,5639
3297,6809
7728,1922
5213,8598
3776,5845
7967,8667
7608,5845
6171,8323
8326,8323
5812,5226
4135,4537
5452,4469
5572,4262
8207,6465
5692,7635
6770,3987
6291,3849
7488,1785
4135,8805
7967,9218
7848,2404
6650,7222
9404,9631
7009,2335
4015,6671
7368,9011
7488,6189
2937,7015
7967,2748
6410,3505
4375,5088
6890,1853
7847,8874
7249,1785
8806,3230
7608,8874
5333,4262
6171,2404
6530,2886
7249,1922
9165,9080
7608,5432
6890,2817
7488,6465
8446,9218
8087,3368
3177,8254
7129,9286
3776,9286
6051,8529
6171,2954
5931,6809
8326,6121
8087,2404
7009,9768
3416,8254
6770,2060
6291,2197
7728,4675
5452,3367
7009,5914
9165,8392
7249,3987
4853,9355
8566,5432
3776,9699
5811,9218
8566,1716
7249,2335
5452,6809
5931,7497
6171,3780
6171,9424
5572,6877
8805,8185
8805,8736
7967,3436
3656,9217
5931,9837
4494,8873
7368,4056
4015,7634
6410,3092
3297,7222
6650,6258
7847,9424
7488,7703
4135,7979
2698,8804
7728,3849
9165,9768
4854,4950
5931,7635
7728,2335
3057,6533
8207,7153
8207,4675
8806,2266
3895,6877
6051,9218
5093,6327
9045,7910
7848,1578
4973,8598
4853,8254
8805,9975
5572,3849
6171,2129
9045,8185
3416,6464
3776,6671
4135,8116
8446,5639
6530,7428
4374,6602
7848,3368
5692,4056
3416,6740
7967,5776
6051,7428
4374,6464
7009,5776
5812,2197
4734,5019
6290,9355
5093,4537
8686,6327
6051,4400
6410,3230
5093,6189
5931,9424
5931,5845
8566,8048
6770,2610
3895,6602
8207,9080
4614,8116
8566,1991
2937,6877
6530,3849
7608,8185
2698,9493
7488,4950
3297,6396
7249,2610
3895,8805
5572,3987
6770,8116
2817,9699
7129,8048
5931,4469
7369,2404
7129,1578
7608,2266
4374,7703
5572,9080
6770,5776
5093,6602
7009,2060
9284,7635
8326,8736
6650,9562
3656,6189
4374,9630
4973,9699
5093,6465
6171,6946
7009,3987
8207,3574
4853,7428
6051,7979
6769,9631
6410,4882
9524,7635
3057,9974
6171,5019
7129,3230
4255,8185
8566,2404
8326,5845
8446,6602
4854,4124
4973,4606
6291,7566
6290,8392
4614,9355
7847,8598
4973,9562
9644,7704
6410,6120
4854,5501
6291,2748
7488,2197
4494,7084
9404,7704
3776,7084
6291,7290
6171,9975
8566,8736
6770,6602
6530,3436
7009,9631
9284,8185
8686,7153
3536,9011
7848,2955
8327,3230
7608,5295
4135,6740
6769,8254
4973,7084
5213,9699
9045,9699
3776,8873
2338,9837
4854,5088
6171,4882
6290,8529
6171,5707
4135,4675
5572,4124
7368,8323
4614,4813
6650,3643
9524,8736
9165,9631
5332,7428
7249,4675
6650,1991
8087,5708
6291,6189
2818,7497
5213,3918
8805,7084
7847,6121
8087,9011
2937,7703
5452,8048
5812,5639
4973,9286
6769,8805
8686,7979
7129,9149
7248,8805
7009,6052
7488,7841
4375,5639
5452,5432
6530,5363
5452,7497
2458,8942
8326,9424
7967,1647
6770,7291
4255,7910
2937,8392
4734,7084
4015,9699
3776,7222
6650,4056
7488,4262
3416,8392
5213,8323
4494,8323
6291,3299
2578,8460
2818,8736
4255,6258
9644,7566
3177,6464
9524,9837
5452,5295
7249,5088
9404,6878
5692,8185
8087,3092
8326,6809
3536,5845
6410,5432
3416,7290
6410,6671
6291,3712
6770,6878
7368,9837
7249,8529
9404,9218
4973,4331
5452,9562
7488,9218
8686,7566
3297,7772
7009,1647
7369,2955
3895,9080
8446,6878
6889,6671
2937,8529
4734,9011
5692,4331
4135,9630
3776,7910
5812,4950
9045,9837
8207,4400
5931,4056
6889,5845
4734,7359
6051,3987
5213,8048
8566,8598
7608,4056
6889,6533
2339,8598
2937,9906
4973,3918
4853,8805
8446,8529
5332,7841
6171,3230
5812,5501
3057,7084
7967,3299
5093,7979
4854,5914
2578,9011
2818,8185
5572,8667
6650,6671
5692,6120
8686,9631
4374,8529
7728,7841
5931,8736
8566,6396
9165,7153
3297,7084
6051,6327
5692,4193
7967,6189
4734,6258
4734,8460
7967,7979
8566,9699
5812,6327
8087,8736
5213,6120
7009,2748
7847,5845
3177,8529
5931,7222
9165,7428
3297,8598
3776,9975
9045,6258
2578,9699
9165,6740
6410,3367
6770,1922
4494,8185
7608,3368
8805,6946
4255,5845
7727,9493
7728,3161
6770,4262
3895,5639
8207,9631
4374,9080
8207,2060
5093,5639
4374,8392
4494,6258
8806,2404
8805,5983
5332,9906
6530,7153
3776,5019
8327,3368
8806,2817
4255,8736
4494,9149
6770,2748
9524,7772
7368,6258
5452,6396
8446,3023
5452,5845
3297,6533
7129,8461
8087,5570
3895,6327
7249,5226
4255,8873
7727,9768
5332,8529
7488,9631
9284,10112
8925,9218
7608,6809
5093,9630
8087,6396
8925,8529
4135,6877
6410,5845
5572,9906
9165,7979
2818,7910
3536,7772
7488,3987
7488,9768
7967,6740
4015,9286
5093,5226
7608,7635
7728,2473
7488,5363
7369,3367
3656,7153
6051,7703
6889,8185
8087,5432
6171,7359
6051,9631
6889,3643
2339,9011
6770,7015
7967,2335
8805,9424
6650,7635
5093,8254
7129,7635
6291,5088
8326,4744
4374,7290
2818,8323
6650,6396
8207,7704
7368,5570
4255,5432
7728,1785
5333,4675
4255,6946
5452,8598
8925,7291
8925,9768
6770,2335
8686,6878
8087,2817
5931,5707
8326,5019
7608,9149
6291,4675
7129,3505
7728,4813
3297,5707
6290,7979
6770,3299
7009,5363
4135,5088
7608,6121
4255,8047
6171,7084
4374,6189
7728,6602
7608,7359
6530,7566
6889,5983
8087,6121
6890,1578
8805,8048
7368,9975
5452,4331
8446,2060
6410,7910
8806,2955
4853,9080
7009,5088
3177,6602
6051,8667
8326,5295
3536,9149
3776,6258
5213,5157
3776,8185
6770,5226
9644,7428
4255,5019
8446,6465
8686,6189
6530,2197
9165,7015
3895,5914
7368,9424
5332,7566
8686,3574
8925,5776
5692,5707
8207,3023
5093,3987
4614,9768
7847,5570
6051,7841
6291,4813
3416,5776
5931,4744
6650,7910
7129,9699
3776,9149
3177,7290
4734,4469
6650,5983
3656,9630
9165,6327
6411,1991
3416,7841
6770,7153
4374,6327
5692,6258
7249,5363
4973,3643
6889,8461
4614,6877
4015,5294
9883,10044
8326,9562
5213,6533
6889,4744
7847,9149
6890,2129
6650,7497
6171,3092
9404,6465
7847,5019
8566,9011
5333,4813
8087,2955
6171,9286
7608,9286
3177,7153
6410,5157
6171,1991
9524,6671
7847,6396
8326,8461
8087,5295
6171,4056
5213,8460
4973,3780
4494,9562
2578,7772
4375,5226
4854,4537
7488,3023
9524,6947
6171,8873
4853,9218
8327,2266
4973,8185
2698,8942
2698,8529
8686,6740
7129,7084
9644,8667
2937,9217
4973,5432
7967,5501
9524,9700
6171,4331
6889,3505
5692,4606
5213,6671
7009,6878
4853,9906
7847,6533
8566,7084
6650,9975
7967,7704
3177,8942
7728,8942
7488,7979
5093,7290
4015,9011
4854,3712
6410,9424
3536,9837
8207,3161
9165,8942
5812,3436
4853,7703
3057,6258
7727,9631
9763,10112
7369,2542
9045,5983
8446,9906
7488,4538
9165,6465
8326,4882
7129,5570
7249,1647
9165,7291
6889,7635
8686,1785
7728,2886
6291,7703
7009,4675
7368,5708
8207,1785
6291,7153
3895,7841
5692,8460
3656,7703
5213,5432
4973,5707
6291,6602
4853,8116
7608,3780
4854,4813
5931,5157
7608,8323
6530,2473
4973,6258
6171,6533
7848,1991
7608,9699
6889,6396
5931,4193
3057,9837
8446,3849
3895,9355
9644,7153
8566,2542
6051,5501
3656,5088
6770,6740
2338,9699
7728,3023
6530,4537
8207,7979
6530,4262
4614,6189
3536,6809
6530,6465
9524,7084
7368,7222
8446,6189
7248,9631
5812,4400
6530,1922
7129,2679
7129,8873
3297,7910
6770,3574
6769,9355
6889,4056
2937,8804
8087,1716
4494,4469
7129,9424
8566,2266
8326,8048
9644,9906
8207,4262
9284,8874
7608,9975
6290,8667
7728,7428
6051,5776
6171,4469
5811,9355
3177,9355
7967,2610
5812,4124
3776,8047
8686,7291
8326,9699
6171,2542
6051,5639
7488,8667
5213,7772
9644,8117
6530,1784
4973,9011
7608,1853
6530,3023
5572,9218
4734,8873
7129,2266
4614,8667
7009,4262
8686,8116
8206,9768
4135,7703
2698,7703
4255,7772
7967,4813
5452,9149
8207,2473
6051,9906
4255,4193
7488,3299
7967,5914
7488,4400
4853,7015
8087,2679
5812,4675
6530,5776
6769,9906
5812,2748
5931,4331
6530,5639
6290,9493
4015,4469
5093,7841
3776,9424
6530,8116
8805,8323
8207,6740
2578,8873
8087,8461
6889,7222
9524,7359
5333,5776
6051,8942
7368,5295
4135,9355
5572,8942
6051,9080
6051,4813
5812,5914
6051,6878
8566,3505
6410,8461
5093,8116
6530,6052
7368,9149
8446,7291
5692,6396
6770,4813
3656,7566
4973,8047
8446,7704
7728,4538
8207,3849
7129,6946
8686,3436
6171,4193
3776,4881
5332,9768
8207,5088
3656,9768
4015,8047
7249,4950
5692,8598
3656,6051
8087,5845
6291,4400
5811,8116
3895,8667
8566,7635
5692,7084
4135,4813
9045,8736
6411,2542
6770,6327
7608,8048
6650,8736
8326,8185
6290,9906
3416,8529
7847,4606
8087,7359
6291,6052
7847,7635
8087,6946
6890,1716
7967,3987
3177,7979
6769,9080
6650,9286
8327,3780
6530,8392
4255,7359
4494,5570
4734,4331
4734,5570
6410,9837
8686,3161
6410,5983
6530,6602
8326,5432
7728,6740
5333,5914
3297,8873
5333,3712
8087,5983
2937,9630
8806,2542
7129,4193
6290,8116
6650,7359
5931,9286
5811,7703
2458,9355
5093,6877
3895,9630
5332,8254
5572,8116
4015,8873
8805,8598
4015,7772
7488,4813
8686,3023
8805,9149
2937,7290
5452,7222
7248,9218
7728,6189
3656,9080
8566,3643
2458,8529
9644,9631
3297,9562
7488,9906
8446,10044
4375,4400
4255,9699
7608,2129
6770,6189
8446,8667
4734,7222
6410,9562
5452,6946
9045,9424
3896,5226
9763,9287
6770,1647
3656,8529
5692,7222
7728,2748
6650,8048
6051,4675
6291,2886
9763,8323
5811,7841
3895,7153
8805,7359
5332,7290
8087,3918
6530,5226
3656,9906
7009,6327
5213,6396
8206,10044
5692,4744
7728,8667
3297,8460
5692,3780
3656,7290
2458,9630
3057,9562
5811,9768
4853,9768
6051,3161
9763,9562
9404,7015
8686,9355
5932,2129
6770,7566
7728,2060
6051,3436
6650,5295
8566,7497
7249,5639
5452,4744
5333,6327
9284,7222
5333,3849
3895,8392
2937,9355
5572,4400
5332,7979
4734,6533
7488,7015
2698,8392
8805,5845
6291,4125
9284,6809
9165,7566
3895,8942
8446,2886
8446,5226
5452,5707
5452,5983
6051,5088
5572,6740
3776,9837
7249,4538
6650,7772
8207,2886
7369,1853
8566,5708
6650,5157
6171,2679
5931,7359
7009,2197
3177,9630
4973,5570
5692,9837
7488,4675
6770,4125
4494,5294
7368,5019
3536,7359
8925,7153
7608,1991
8446,5088
4614,7703
5572,6327
5333,5088
6051,4262
8207,2610
5812,4813
4614,8942
9165,9355
7129,5432
5213,9286
3536,6258
8087,5019
6769,8942
9524,9424
2937,7153
8446,3436
6410,5295
4734,9699
6171,2817
5093,8805
9524,9287
7967,6465
7967,5226
5692,6533
5692,9424
5572,5226
7967,8805
7368,5845
3297,9837
4374,8254
5452,7359
8326,5157
7488,2886
9165,8529
7848,3918
5213,7084
7249,4125
6051,7015
3057,8736
6650,4744
2458,8804
8207,7428
6889,9975
7009,3849
7249,7566
4973,4056
6291,2060
6290,8805
4734,9562
4614,6602
7129,8598
5572,7841
3057,9286
8925,8805
2937,9768
8326,9149
4374,5914
6410,7222
4734,4056
6769,9768
5332,8667
7608,4606
5931,5983
6051,7290
4135,5501
7129,6533
2937,8942
6889,6258
4854,5363
5931,3505
4734,8598
5572,7153
9165,6189
7728,3712
7608,6396
6291,6327
5332,7703
3656,7015
7488,7153
9165,6878
9883,9355
4015,5570
8207,8254
9284,7910
8566,3092
7129,6120
7848,3092
6171,7910
2458,9080
7368,4193
7847,9837
8327,2817
9404,8667
6291,6878
4255,9837
5213,3780
5093,5776
9284,8323
4734,5845
6051,6189
9284,9700
6650,8873
5572,6602
6650,1716
8566,7222
8087,7635
4973,5157
7967,7841
8087,1991
2818,7221
2578,8736
7967,9906
6291,6740
3177,9493
5452,4056
3656,6877
6411,1853
8686,6052
7129,5845
6051,2197
3895,8116
4973,9149
7129,6809
6051,2473
9524,7910
6410,4469
9404,8805
7608,7772
8805,6121
8686,2473
4614,9217
4015,7084
7129,4606
3057,6946
6171,9562
6889,9286
4494,7635
5213,8736
4135,8667
4135,8942
7488,2060
9284,6671
6290,7841
5452,9424
9404,6740
7129,5019
6530,6878
3177,7566
7847,5432
7249,8254
7009,5501
9045,7359
3057,8185
7368,4331
3297,5845
3656,6464
6650,3918
6291,7428
6889,4606
2937,7979
7009,4538
5931,8460
4015,5432
6530,7290
5692,5157
6051,2060
7129,9562
3416,7153
7009,3574
8326,5983
8566,2679
8087,4193
7608,2955
6410,2955
7009,2610
5093,4262
7608,1716
2578,7910
7009,7015
5332,8805
6650,3780
4734,6946
8566,6809
8087,6809
2698,9630
5572,7290
6530,6740
7488,7291
8207,6602
6769,9218
8925,6465
5931,9562
6051,3849
7249,6189
6770,5088
5213,9149
8087,2542
7967,8942
4374,9493
7368,5432
5452,3918
5572,8805
3656,5226
8686,9768
6051,5226
7967,9080
9284,9424
6889,9149
5452,9011
7728,7703
4135,9768
6650,4331
7847,6946
4494,4882
6530,9768
7967,9768
4015,9562
3536,8185
5452,7635
5931,5019
8207,5914
3057,9699
9165,9906
7368,5983
8925,9080
6291,3436
4614,4950
6410,6533
5213,5570
6650,7084
7728,6052
9165,7841
7967,5639
7967,1785
8087,4056
6410,9699
4973,7635
3656,8254
4494,9837
2937,8667
6171,6396
8207,3299
5572,8529
8805,8874
4494,3918
5093,8942
6770,4950
3297,9424
4614,6464
8446,4951
9045,6396
7009,8254
8446,8116
7129,4331
8087,3780
7967,8116
3656,7841
4015,5983
7608,4193
8925,3023
4853,7290
4614,7979
9045,8598
6650,9011
9404,9906
3656,8805
6411,1578
6530,4950
9763,8048
5333,3436
4614,9630
8686,7428
6410,5708
6890,2542
8087,9975
6291,5363
8686,5776
8207,7291
7488,5088
9644,7979
5572,8254
7249,6052
6889,3918
8686,5501
7728,6327
8566,5845
6411,1716
3536,5432
9524,9975
7488,3574
5333,5226
7129,5295
6889,6120
5812,4262
5812,3987
6530,5088
6410,5570
8327,3918
8207,5639
5692,8736
8925,9355
9165,9493
4135,7290
9165,8667
6410,3780
5931,2679
4135,7153
8686,9218
8806,1991
4255,8598
5812,3299
7248,9768
9524,9011
6051,7566
5213,8185
7249,2886
5332,7153
5932,2266
9045,8461
9165,6602
5452,7772
6171,8736
6889,3367
8087,8185
5093,5363
7488,5226
8686,8254
9524,8323
6770,7703
5572,7428
7009,9080
7967,6878
6171,6258
5093,5501
7728,5088
2578,9562
7608,5570
6650,2266
4374,7428
9524,9149
8207,2335
9404,8392
5931,8185
4255,5294
5452,8460
8925,7015
5093,3849
6410,7497
8805,5708
5812,6189
6291,5226
7368,8185
6410,3918
4374,8667
7608,9562
5452,5157
3057,7221
4015,4606
7608,5708
7608,9837
8805,6258
6410,8598
7249,2060
5931,2954
8806,3505
5931,8323
3656,8942
2698,8116
4494,8460
3656,8392
8087,2129
8207,7015
3776,5157
8925,2748
8686,5226
4255,7635
4375,4950
6650,5708
8327,2679
9644,8392
7369,1578
4734,9286
8566,7772
4614,5776
4734,5294
5213,3643
5931,5432
5452,5570
5931,5570
6530,8805
4015,7910
5213,7222
8087,2266
6171,8185
8446,2748
5692,6671
7488,5501
8087,7497
7368,3780
5692,5983
5811,9631
9644,9355
3776,5570
3536,6946
8087,9699
4494,4744
4494,5707
5333,6052
7488,1922
8805,6396
7967,3574
6890,2679
4614,5088
6650,5432
7488,3712
6291,3161
8326,9011
5692,9011
8566,9424
7249,8667
10003,9700
9883,9906
8925,8117
7728,4950
8207,4951
7249,7015
5452,4882
7009,5639
5213,7910
7848,3505
5572,4950
4375,4675
6171,5845
3177,8116
3416,7979
5213,8873
7368,6533
5333,6602
9165,8805
4973,6533
5213,4469
4734,3918
7129,4882
9045,10112
3057,6396
8446,3574
3776,7359
2338,9149
5811,8392
8087,9149
9644,7841
6410,4331
5213,4056
5332,7015
6410,6396
4494,9424
7847,9562
5333,5501
8925,5914
4255,9149
4734,5707
6290,9631
5332,8942
5692,5432
5213,4882
5452,9975
4854,6327
5692,3918
4374,6740
5093,9493
6889,7084
4973,9424
9404,9493
8566,2817
5572,3436
3776,7497
