"x","y"
5612,2327
8487,8387
9206,4944
3695,4393
5492,4737
3935,3567
3096,2396
7768,7285
8008,9075
7409,9970
7768,4944
5133,8249
7409,4875
7529,5357
4534,6252
7888,4737
4534,4599
9446,2740
4054,8869
8008,2603
4773,6803
7409,8318
8847,6527
4174,6734
3216,7973
7768,4393
5372,5495
4773,7629
3096,4324
7169,2947
5252,3360
5612,10177
6690,5563
9925,2603
6091,4393
8128,3360
7289,6459
3695,8387
3935,3153
3815,8455
7169,2671
4414,7698
4414,8249
2137,3360
6451,5977
4414,7147
3336,2947
3216,3980
7649,7767
9805,2534
4893,4944
4534,3222
5732,7905
8368,6390
6451,2396
2976,3842
8727,5219
5852,3567
9206,3567
6091,5770
5732,4737
5852,9213
4534,2947
7888,4324
3695,4531
6810,3567
3575,8455
6570,5219
7169,3085
3216,1914
7649,7905
9326,2671
3216,2465
7888,7767
3096,4462
6451,5426
4174,2189
6810,9764
3575,8318
4773,1983
5852,8249
2736,4393
6211,8731
8487,6872
3935,6183
6810,8524
6570,2878
4534,8180
3216,5770
2856,5563
8008,8387
3455,5357
8128,7078
3935,7285
6810,6459
8487,1914
4534,5977
7888,7629
7289,7285
4653,9488
3695,5908
9446,3567
4534,5013
5252,9557
2856,2671
4174,9626
5732,2258
4414,9351
2976,2465
4414,7285
3336,3222
7409,4737
4054,4737
2617,2121
7529,9213
9446,4255
5133,3980
7050,9901
7649,5013
3815,5701
5372,6321
3096,4737
3096,1983
5492,4324
5852,4806
3695,7836
3815,4599
4893,7285
6091,4806
2377,3360
7169,7767
7649,9557
8008,1776
7649,4186
5852,6596
6331,8937
7050,3291
5612,8800
5492,9832
5013,9419
6091,2878
8368,8731
7649,3911
4174,2878
4773,7216
5852,5908
5252,9970
2497,3842
8967,5908
5852,2878
4893,2603
8128,9832
4653,5081
4653,7698
6451,1983
2617,2947
4294,7354
8487,5495
10045,2671
7529,1776
5013,8455
3575,5701
3216,2603
7768,8524
2736,2189
3096,4049
7409,5701
5971,8180
2257,4255
8128,8180
5612,5081
3935,4393
5252,2947
9566,3360
5252,4324
5372,4117
4893,9901
8008,6321
5492,7491
6570,3842
8607,4186
6091,3704
3935,8662
7768,9075
7649,2258
6451,7078
6810,2189
3815,6527
7169,8869
5852,10177
7289,6045
3695,4255
3695,3016
9206,5357
4414,2878
7768,2603
6211,3360
8248,4117
4174,4944
6690,1707
7649,8731
2617,2809
8607,3085
3336,4462
7409,8731
9685,3429
5133,4117
5971,2258
3096,2534
6331,2740
5492,3085
7050,1776
2856,2121
8967,8937
7409,5288
3455,3291
6690,2671
7289,6321
8727,1776
4893,10039
4054,2947
3336,2396
5372,2878
8248,9075
7888,3222
6930,9144
3575,9144
8008,10177
5852,8387
5971,2809
5732,6665
6810,9901
4773,3222
8128,5977
7888,2258
2976,5219
6810,9626
3216,8111
6570,1914
6091,2052
7529,4531
5252,3222
5013,2947
6810,5770
7050,3842
4653,9213
7289,10177
4294,3635
8368,5288
5612,9075
3096,5288
7050,2189
3336,5013
5252,6665
9805,2809
5732,7354
5971,3635
5971,9282
2257,1914
8128,4324
5372,6734
2856,3773
8607,8042
8607,8593
7768,3291
3455,9075
9566,2396
5732,9695
2856,4737
4294,8731
7169,3911
3815,7491
6211,2947
6451,6114
7649,9282
7289,7560
3935,7836
7529,3704
3336,3635
4653,4806
5732,7491
7529,2189
8008,7009
8008,4531
8607,2121
8847,5013
3695,6734
5852,9075
8847,3085
4893,6183
8847,7767
3455,3842
4773,8455
4653,8111
8607,9832
2617,3498
5372,3704
9446,2327
5971,1983
8847,8042
3575,6527
3935,7973
8248,5495
6331,7285
5252,2121
4174,6459
9446,3291
7649,3222
5492,3911
7768,5632
5852,7285
4174,6321
6810,5632
5612,2052
2377,2809
5252,2396
4534,4875
6091,9213
4893,4393
8487,6183
5852,4255
6211,3085
4893,6045
5732,9282
5732,5701
9805,1983
8368,7905
8727,4668
9925,2465
6570,2465
3695,6459
8008,8937
8368,4875
4414,7973
8368,1845
6331,3704
7409,8042
7289,4806
3096,6252
7050,2465
10045,1983
3695,8662
9326,2396
5372,3842
8847,2947
8847,2809
8967,5357
6570,7973
6930,7905
5732,4324
7169,2258
7409,2121
4174,7560
5372,8937
6570,5632
4893,6459
6810,1914
8128,8593
6451,9419
4174,3153
2856,4599
3455,6045
4174,9488
4773,9557
3096,2947
4893,6321
5971,6803
9086,5563
6810,3842
8008,3429
2617,4049
4653,7285
5852,7836
6570,9488
6211,4737
9326,2121
2257,3842
5971,4875
9326,4186
6930,3085
4054,8042
8368,2258
8128,5701
8248,6459
4653,3980
4174,3704
4773,4462
4534,3360
6091,7423
9566,3635
6091,8249
4414,9213
7649,8455
4773,9419
6211,5977
4653,5357
6091,2603
7289,2052
2137,2671
4294,6941
8487,4944
3575,6941
9446,2189
4294,2809
5612,1776
6091,7147
5971,9832
8368,8593
6570,6459
6331,3291
6810,9488
4294,2258
8487,7009
7649,2809
8128,3085
7409,5150
3935,6596
2856,2534
6570,8111
4773,6941
5013,9557
8847,9557
3575,8731
4653,4944
5971,4737
6091,8387
3096,3911
3695,3567
5971,5563
3935,4531
5372,3980
7169,8180
4414,4668
8487,4393
9326,5013
6451,3498
3575,4324
3096,4875
5133,7285
8368,4737
3575,1845
7050,4531
6451,1845
7888,5563
6091,6045
5013,3773
3695,2603
8607,6941
9805,2947
7649,5977
7888,8869
2856,3360
5252,7905
5612,5495
9446,4806
4773,9144
6570,8662
8487,7836
6930,9006
9925,2052
9805,2258
7050,8662
6810,5908
7289,7698
3695,2465
4174,5495
5252,5288
3096,2671
6331,5219
5252,7354
8128,9282
6570,7147
4054,7767
4534,6941
8368,10108
3815,9557
8967,4944
3575,7078
5612,3016
6451,3911
7289,4117
3216,8249
3455,3567
5013,8180
4294,8180
2497,3429
6091,3153
9326,3498
2736,3016
9805,3360
3096,1845
2617,2258
4054,6114
5252,5150
4174,10039
5013,2396
2736,2052
7050,4944
3455,2189
2736,4806
3815,2809
2856,2396
8967,3153
5492,8042
7888,2947
8128,6665
3336,5701
6331,10039
6211,5288
3216,7147
8967,5219
6211,6527
6091,3567
6570,6734
2497,2740
8847,3360
7169,9695
7050,8387
9326,4324
4773,4186
8607,3773
5252,9419
7289,9075
8487,7423
3096,7629
9206,5632
7169,2809
3695,8937
8248,6734
6690,6527
9206,4531
3935,2327
4534,8869
9086,5977
5492,4186
2976,5495
3935,9488
3575,7767
5612,4806
8008,4255
5732,3911
6690,5701
8727,3842
4534,7216
5852,3842
5013,7905
8368,8455
7409,3911
6690,6390
4773,3773
4653,8662
3935,3291
8368,4186
8248,8387
9566,2258
5133,7698
5971,3085
9685,2740
5612,5357
2137,3085
7768,3153
4893,7836
8607,4324
5133,3153
4653,5770
2257,3153
5372,8524
6451,6527
5492,5977
8487,9488
4174,8387
7050,10039
7529,7698
5732,8593
8368,6252
8967,7009
5852,6183
5492,4049
7768,6045
4534,6114
4534,8318
8847,4049
9685,3567
7768,7836
8368,9557
5612,6183
8967,5495
7888,8593
5013,5977
2736,5219
6810,2603
7649,5701
5732,7078
9086,4186
8967,7285
3096,8455
8847,6114
6211,3222
6570,1776
3336,3498
4294,8042
4773,9970
2976,5770
7409,3222
4893,10177
8607,6803
4054,5701
7529,9350
7529,3016
6570,4117
3695,5495
3216,2740
2856,3498
8847,4875
8008,9488
4174,8937
8008,1914
2736,2327
4893,5495
4174,8249
4294,6114
8607,2258
8607,5839
5133,9764
8727,3291
6331,7009
3575,4875
8128,3222
8607,2671
4054,8593
4294,9006
6570,2603
7169,6114
5252,6252
4294,1845
8248,2878
9925,3016
2856,4875
5252,5701
6930,8318
8847,4186
7888,5426
3695,6183
7050,5081
4054,8731
7529,9626
5133,8387
7289,9488
3216,3153
5133,10039
5252,2534
8727,9075
7409,6665
4893,9488
3216,4806
7888,6252
8727,8387
3935,6734
6211,5701
5252,1845
5372,9764
9086,3360
5133,3016
3336,7629
7289,3842
7289,9626
7768,6596
3815,9144
4893,5081
7409,7491
7529,2327
7289,5219
7169,3222
3455,7009
5852,7560
3815,2947
2257,3291
6690,8042
7888,5288
5971,7216
5852,9488
6690,3498
6570,6872
7768,2189
8607,9282
6451,7491
4893,8111
4174,2465
9206,2740
2377,4049
6451,9970
6930,7491
6091,4944
8128,4599
3815,3635
4174,7147
6451,6252
8008,7560
7169,5426
4054,5288
4054,3773
9446,2878
4414,2052
2736,5770
5133,4531
3336,4737
4653,2052
4054,6803
8967,2465
5252,8455
8727,7147
9446,3704
8727,9626
6570,2189
2976,3291
8487,6734
9925,2878
7888,2671
3695,3980
5732,5563
8128,4875
7409,9006
6091,4531
6930,3360
7529,4668
9326,3773
3096,5563
2856,3085
6091,7836
6570,3153
6810,5219
8727,5357
3935,4944
7409,5977
2617,3773
4054,7905
5971,6941
3575,3360
4174,6045
7529,6459
7409,7216
6331,7423
6690,5839
7888,5977
8607,7905
7169,9832
5252,2671
5252,4186
8847,4462
8248,1914
6211,7767
2976,5632
8607,2809
4653,8937
6810,4944
8607,5013
4773,3085
5852,8524
8128,5150
5612,2878
4414,3567
3575,2947
5372,3016
3575,6114
5013,5013
2976,2603
3575,8042
2976,4806
6570,5081
4054,4875
8248,6321
8487,6045
6331,2052
8967,6872
3695,5770
4653,9901
7169,9282
5133,7423
5372,2465
8487,3429
3096,4186
8727,5632
5492,5563
8008,2878
4893,3842
9326,5563
4414,9626
2257,2189
7649,5426
5852,7698
6091,4668
3216,5632
5732,4599
6451,7767
6930,9557
3575,9006
8607,3911
4534,4324
2736,4255
6451,5839
3935,2603
8967,6183
6211,1845
3216,7698
6570,7009
4174,6183
5492,6114
7050,5219
4773,3498
6690,8318
4414,6734
3815,5150
8128,9419
5013,6390
3695,3153
6690,4599
7649,9006
6690,1983
6451,7354
5971,2947
3935,2052
7649,4875
10045,2534
8368,8869
5133,4668
7888,2809
5971,9144
5492,2947
9566,2534
7409,9144
6211,5013
5971,1845
7649,6252
8128,8318
9086,1845
7888,5150
2736,3567
5971,3911
8727,4944
5013,8318
6570,10039
2377,3498
4773,3635
4294,9419
4174,5081
4653,4393
7289,2878
5971,8731
4653,9075
8128,2121
4773,8042
8487,6596
6930,6941
4653,2465
9446,4117
5133,1776
4773,5288
7768,5357
4773,1845
5971,4186
6690,3360
5492,4462
5013,6527
6810,6734
4653,9764
7649,6390
8368,6941
6451,9832
9086,3498
2856,4186
2497,4668
7768,7560
3096,5426
7529,8800
7289,7836
8727,3016
4893,7147
3216,3704
3815,8869
4653,3567
2856,1983
6211,9282
8008,3016
8967,8800
5612,3291
9206,4255
2736,3704
4653,7560
8967,3567
3575,3222
7529,9488
7169,2396
3216,4393
8847,5839
9805,3498
8248,9764
7289,4393
8967,6321
8128,4737
6930,5426
4893,2052
8967,7147
6690,7491
7529,2740
9566,1983
3216,4255
6091,7560
2617,3360
6331,10177
6810,4531
6211,10108
7169,5563
6091,9901
9566,4462
8008,1639
2497,2052
2856,5426
6091,7009
3695,7698
4773,2671
5492,8318
3455,7560
8847,3911
5013,5288
4773,5563
5732,9970
6091,6459
4653,7973
7409,3635
4653,4668
5732,5013
7409,8180
8727,3153
9805,2671
6331,2327
3815,2396
4773,6114
5971,6390
7649,1845
7409,9557
8847,5288
3695,2052
6690,6252
5732,4049
8248,3704
3695,9213
4174,2603
8368,2396
4534,2121
5852,5357
3455,4944
6570,6596
3695,3429
7529,2878
6331,4393
3815,3498
8008,7836
6331,4117
4414,6045
4414,3016
6331,6321
8967,3291
7169,7078
8248,6045
9685,1776
7050,9488
9326,2809
5612,4255
6331,1776
6930,2534
6930,8731
3096,7767
6570,3429
6570,9213
6690,3911
4294,4324
9446,4531
5133,9901
9206,2878
6930,9282
8368,2121
3336,1845
8128,7905
5492,2121
8008,4117
2976,4393
2497,3704
7409,9832
6091,8524
7529,7285
4174,2327
5852,5632
5971,4324
5612,9213
2257,3567
7768,2465
5612,3980
3575,7905
8128,10108
8487,7147
8128,9557
5971,2396
5852,5495
3336,4324
7289,8524
5013,7629
4773,8869
4773,2396
6331,2878
5372,9075
4534,8731
6930,2121
4414,8524
6810,4117
8487,7973
8008,9626
3935,7560
2497,1776
4054,7629
7768,4668
5252,9006
8008,2327
2856,4049
5852,9764
4054,4049
7289,3153
8847,2121
7768,5770
7289,4255
3815,4186
4653,6872
7888,2534
5612,4531
8847,3498
6331,5632
6570,9764
5612,2603
5732,4186
6331,5495
6091,9350
3815,4324
4893,7698
3575,9282
4294,3498
2377,4875
6331,7973
8607,8180
8008,6596
3336,4875
3455,2465
9086,2121
7888,8318
6690,7078
5133,5632
5852,8800
8487,3704
7169,5150
2976,2327
3935,9213
5372,8800
5852,8937
5852,4668
5612,5770
5852,6734
8368,3360
6211,8318
4893,7973
6331,5908
7169,9006
8248,7147
5492,6252
6570,4668
6810,10039
3455,7423
4773,7905
8248,7560
7529,4393
8008,3704
6930,6803
8487,3291
5971,4049
3575,4737
5133,9626
8008,4944
2257,3016
2976,4531
3815,7905
3695,1776
7050,4806
5492,8455
9086,4324
3455,5908
7888,5701
5252,10108
6091,4255
5612,7973
5133,2327
3695,8524
8248,10177
4174,3016
8368,7491
4653,2327
5492,6941
3935,4668
6211,2396
6570,6183
7409,7905
6451,8593
8128,8042
6091,9764
3216,8387
9326,3085
7649,4462
7888,7216
6091,5908
3455,3980
7649,7491
7888,6803
3815,3085
3455,2052
7768,3842
8847,5426
8248,10039
6570,8937
6451,9144
8128,3635
4414,2327
6331,8249
4054,7216
4294,5426
4534,4186
4534,5426
9086,5150
6211,9695
9805,1707
8487,3016
3695,1914
6211,5839
6331,6459
8128,5288
7529,6596
5133,5770
5133,3567
7888,5839
8607,2396
6930,4049
6091,7973
6451,7216
5732,9144
5612,7560
2377,2534
4893,6734
9685,2465
4054,3911
3695,9488
5133,8111
5372,7973
3815,8731
8607,8455
3815,7629
4174,2052
7289,4668
8487,2878
4414,2465
8607,9006
5252,7078
5372,1914
7050,9075
7529,6045
3455,8937
8368,3498
4653,1776
7289,9764
9566,4599
9086,4049
8248,9901
4174,4255
4054,9557
7409,1983
6570,6045
8248,8524
4534,7078
6211,9419
5252,6803
8847,9282
3695,5081
2497,4531
3455,8387
2377,2258
5492,7078
9206,3842
7529,2603
6451,7905
5852,4531
6091,2740
5612,7698
3695,3704
3695,7009
8607,7216
5133,7147
7888,3773
6331,5081
6810,6183
5013,6252
8008,9901
5492,4599
7529,8524
3096,8318
5492,3635
3455,7147
5612,9626
4653,9626
5852,3016
8847,3635
8487,4531
8487,9213
5732,1983
6570,7423
7529,1914
5852,3291
6451,5150
8368,7354
7050,5495
3455,2740
5252,4599
7768,10177
5133,6183
3216,2189
5133,3704
3695,8249
9086,4462
5372,4255
8487,3842
5133,7836
3815,4049
4534,6390
7289,6872
2736,3429
8607,5701
6091,3980
9086,3635
3695,8800
8248,2740
8248,5081
5252,5563
5252,5839
5852,4944
2617,4324
5372,6596
3935,1914
9206,1776
7050,4393
6451,7629
8008,2740
7169,1707
8368,5563
9206,1914
9685,1914
6451,5013
5971,2534
5372,1776
5732,7216
6810,2052
3455,1914
4773,5426
5492,9695
7289,4531
6570,3980
3096,3360
4294,5150
7169,4875
3336,7216
8727,7009
9326,3222
7409,1845
8248,4944
4414,7560
5372,6183
5133,4944
2497,2878
3096,3222
5852,4117
4773,3360
8008,2465
5612,4668
4054,2396
9925,2189
4414,8800
8967,9213
6930,5288
5013,9144
3336,6114
7888,4875
3695,2740
6570,8800
8248,3291
2856,4462
6211,5150
4534,9557
5971,2671
4893,8662
7529,9901
7768,6321
7768,5081
5492,6390
5492,9282
5372,5081
7768,8662
7169,5701
2976,2052
4174,8111
5252,7216
2856,3911
8128,5013
7289,2740
7289,10039
7649,3773
5013,6941
9206,5908
2377,3635
7050,3980
3336,3911
5852,6872
2497,4117
9446,4668
3336,4599
4653,2878
6451,4599
8008,7285
6690,9832
7289,9901
6810,3704
5372,9901
7050,7423
4773,3911
4653,3016
6091,1914
6091,8662
4294,2121
5372,2327
8967,4117
4534,9419
4414,6459
6930,8455
5372,7698
2856,4324
8727,8662
8128,9006
9326,4599
2617,4186
4174,5770
6211,7078
4534,3911
6570,9626
5133,8524
7409,4462
5732,5839
5852,7147
2856,3222
3935,5357
6930,6390
6690,6114
4653,5219
5732,3360
4534,8455
2736,4668
2736,4117
5372,7009
3455,3704
4294,2534
8967,6045
2976,4117
7529,3567
7409,6252
6091,6183
9206,3980
5133,7560
3455,6872
7289,7009
9206,4117
3096,2258
3815,5426
2137,2809
8008,8111
3815,3773
8368,2947
9925,2740
6930,5977
7649,2947
2257,3429
5971,7767
3815,3222
7169,4049
2257,2878
7649,9695
8128,2671
2976,3429
6091,6734
4054,9695
