"x","y"
6517,6436
4960,4853
6756,2169
7714,8913
5319,8776
4840,5747
6157,2237
8792,2375
8792,2100
4720,6504
6037,7537
7714,2444
6517,4509
9151,6849
7235,3407
2924,8913
5319,8225
7594,2100
7355,5954
4600,5334
7594,9120
6397,2650
7355,8156
7834,3752
4840,4646
4600,7537
8433,3820
6277,2719
8432,9189
7594,8432
7235,8776
5319,4508
9151,9051
6277,4096
6995,7124
9151,6436
4002,8156
4960,6642
4002,5266
3163,8225
5558,8776
8433,3132
7235,1893
5798,5197
7834,2375
8672,6436
6397,7881
8193,2857
4720,5954
7834,7055
5199,3889
9151,6160
8193,5472
7594,8019
7834,2788
4121,5059
9510,8707
9151,5472
9031,7606
4241,7055
6517,3270
10229,9120
8792,4853
3523,8569
7475,2994
7475,2444
7594,4027
4481,5266
9151,8913
8313,5266
4361,7812
8912,5747
7475,2306
9391,6023
6876,6367
9151,7399
4002,8294
3403,6573
8313,8982
7714,7399
6037,6711
3642,7537
6157,8844
6397,4577
3882,7261
7954,3407
9630,8363
6397,3063
8792,5954
6636,7330
6636,4577
3642,8225
7714,8225
7834,5954
6995,8087
9989,8019
7235,2581
4600,7399
8552,4853
7355,8294
4840,4096
6876,3201
8912,7537
8552,2650
3403,9188
7475,4371
3044,7606
5798,9051
8073,5128
4960,9257
6756,2857
5678,5954
3283,9257
5918,8156
5558,7812
5079,7537
5439,5816
5678,3614
5678,8982
6996,2857
4600,8638
9870,8638
9151,5335
6636,9395
4121,6573
6397,6091
9989,8845
9989,6780
4960,8982
4481,6917
8193,7537
3403,8225
8433,3270
8433,5059
6397,4715
7235,7674
8073,8294
6516,8363
3523,7881
6037,7674
4481,4164
7115,3063
6277,9189
9271,7055
8313,7743
7594,3476
4960,9120
7954,3545
4361,6023
9510,6780
6756,8500
6756,5059
5678,7468
4960,8569
9510,8982
8552,7606
6876,4853
5439,7468
7714,8087
6996,4371
8792,7743
6397,7606
10229,8019
4361,7950
8912,7399
6277,2306
7115,2100
3523,8018
6277,4509
3403,6986
7594,3201
3283,7606
5079,4921
6636,5954
9271,5816
9630,8776
8433,6573
7235,8500
7115,3614
7115,5679
8313,8845
5559,4921
6038,3407
5678,7055
4481,6642
7475,6436
4720,8569
5798,8913
6996,5059
7115,5816
8792,6780
9151,5885
8193,6436
5678,3476
3283,9395
8433,5885
6277,6849
8193,2994
4121,7124
8073,6780
7115,7881
9031,5816
8552,8707
4002,5678
8433,7262
4840,7812
5439,4577
4600,4784
4720,7881
8912,8225
10109,9326
6636,3751
4481,8156
4002,6367
4840,5885
6397,5403
6037,8500
8433,6160
7954,6573
9391,7950
7355,1549
8912,8913
9032,2237
5918,8707
8193,1893
6037,9051
8433,7812
3762,7468
5678,5679
5678,8156
6756,4233
7594,6780
5199,5266
7115,8845
7355,3751
5439,5954
8792,2788
3882,7124
6996,3958
4002,6091
6756,4371
8313,7468
7355,2513
4241,7468
8912,8776
6157,5541
9032,1549
4481,4027
6636,3339
8912,6436
7475,5059
6277,4646
8912,2444
6756,4784
6038,3270
6876,4715
6636,5816
4241,5678
4481,5403
6876,8707
4241,9120
7714,6711
3882,8087
8433,8225
8073,6092
9870,7537
9510,5954
8672,8913
3403,6436
4960,8431
9510,5403
8792,6229
4600,6711
9151,8638
4600,4508
5079,8913
4121,4646
7714,3545
7235,7537
4481,3889
6756,4921
8552,2237
4720,4577
4481,5954
3283,8707
6636,7743
5199,6642
3762,7193
3044,8982
5678,6367
7235,8638
8672,6711
8193,9189
7834,1962
5798,6023
3762,6917
4720,5678
9151,2719
6876,7743
6876,7330
5319,9189
9151,9189
9391,5885
9630,6436
6996,2994
4241,5403
7115,6367
9630,7812
6636,5541
4121,6023
4241,6917
7474,8913
6277,3545
4121,8363
4481,8707
5918,6367
3642,6848
5439,9395
4002,5128
8552,4027
9510,8156
8433,8363
8193,6160
3882,8225
6996,5610
8792,7606
8672,1480
3283,8844
5798,3270
9271,8845
6516,9051
5199,4853
3882,9326
7714,2031
5439,8294
9151,7262
7594,8294
5678,4440
7953,8500
10109,8776
5678,8569
3283,7330
2804,8982
5080,4096
5199,9120
8073,3889
7834,3614
8433,1480
6277,7262
3762,6367
9870,6298
7115,4715
5080,4233
6876,9120
8193,3545
6756,3132
6876,5128
8792,8569
3882,4921
8073,9257
3283,6917
8552,5266
6996,6573
6876,7606
5319,4096
3642,6023
7954,6436
6277,6160
9391,8363
5558,9051
6277,7950
4600,6573
6277,2168
7954,4233
2924,7537
7954,7124
4840,7399
5918,9395
4960,5954
8193,1756
5918,5816
3163,9188
6517,4921
8073,8569
5439,7606
5199,5541
3882,5610
8313,8156
8912,5610
8672,9189
7953,9326
7115,6504
8313,6642
6038,5885
3642,7674
6756,8913
7954,1756
6277,2031
8672,2994
2924,9326
5678,8707
3882,7399
7834,4164
8193,6986
7475,2581
4720,5541
3403,8638
10109,7950
7714,8638
7834,4027
7115,3476
3882,6436
3642,6298
4361,7261
6636,8569
5439,3476
4361,6436
5199,4440
6516,8225
3283,8569
7355,4027
5918,7055
8073,7743
5678,4990
8552,8845
6157,5403
8193,3958
3283,7468
7235,6573
8552,8432
9271,4990
5559,4784
7834,7330
8073,9120
7834,4990
5199,8294
7475,4922
7594,5403
4600,6298
7954,4784
9391,8500
4600,4646
4121,8913
8073,2650
7714,1618
4840,6849
7474,8363
8912,6573
4241,6780
3283,8018
7834,4440
5439,5541
4840,7674
7235,2994
5319,3407
6756,5610
9271,7330
6157,4440
8193,3407
7355,6504
3762,8431
9151,1756
3882,8500
7235,2719
4481,7743
4481,8294
6876,1687
6517,6023
4481,7193
7714,7812
4960,4990
5798,7950
8433,6436
6517,2444
8193,1480
8792,5266
5918,3614
6157,5816
5798,4784
5918,9257
9750,7468
7954,4371
3283,6780
9271,7881
6876,3614
3642,8500
6636,5266
7235,3132
7714,7950
7954,7812
6517,5472
3642,8363
5918,8294
6277,8776
8552,6917
4002,6229
6876,8569
6636,2926
4600,8225
8073,8432
8193,7124
4002,7330
6876,6504
8552,1962
4600,6023
9750,8569
7954,7675
3283,9120
7355,7330
9989,8432
3762,5954
4600,5059
4481,9395
4481,7330
7475,4784
4121,4784
7594,9257
5199,4027
7714,5059
3882,5747
5439,6367
9750,8982
5559,4371
3163,7261
5918,4853
3762,7881
4960,7330
6157,4853
7235,7812
8073,1824
7714,4233
5918,6642
6397,8982
3523,6642
7115,3339
5678,8844
10109,6986
6157,2926
8432,8776
7714,3958
4840,7261
5918,5954
9031,5954
5918,2926
4720,5128
4720,7743
6517,2031
4361,7399
8552,5541
10229,7606
7594,1824
5079,8500
8672,1756
3642,5747
7834,8569
7475,5747
6037,8225
8193,8225
5678,5128
5319,4371
5439,4164
8073,6367
5558,7537
6636,3889
9630,8088
6157,3751
7355,1687
4002,8707
7834,9120
7714,2306
6516,7124
6876,2237
3882,6573
7235,8913
7355,6092
9271,5403
7834,2650
6277,3407
8313,4164
4241,4990
6756,1756
7714,8776
9870,7399
7115,1687
8672,3132
7474,8776
5199,4164
6397,2788
5559,3132
7115,1824
9031,8982
7475,5334
6756,2719
7355,6367
8792,1824
8313,9120
7954,3270
3044,8156
6995,9189
3642,9189
5918,8432
6038,2857
5798,6711
9750,8845
8193,6023
7954,2306
3283,8156
6636,1962
6157,2100
9032,1687
7594,4577
5319,3270
6876,5816
9989,6229
9031,8294
7115,3889
4720,9257
8433,5334
5678,9120
8433,1618
7115,2237
5319,6711
5798,7399
6038,3683
6037,9326
8193,4371
5439,6780
8672,8087
8672,8638
7834,3339
3523,9120
4361,8776
7235,3958
3882,7537
6277,2994
3163,7124
6517,6160
7714,9326
7355,7606
4002,7881
7594,3751
4720,4853
5798,7537
7594,2237
8073,7055
8073,4577
8672,2169
8912,5059
3762,6780
5918,9120
8912,3132
4960,6229
9630,6160
8912,7812
7714,1480
4840,8500
4720,8156
5439,3751
6038,2031
8912,8087
3642,6573
4002,8018
8313,5541
6397,7330
4241,6504
7714,3270
5559,3958
3283,6642
7834,5679
5918,7330
4241,6367
6876,5679
4600,4921
6157,9257
4960,4440
8552,6229
5918,4302
6277,3132
4960,6091
5798,9326
5798,5747
8433,7950
8792,4715
9750,5679
6636,2513
3762,6504
8073,8982
8433,4922
4481,8019
8433,1893
6397,3751
7474,8087
7355,4853
7115,2513
3762,8707
5439,3889
8912,2994
8912,2857
9031,5403
6636,8019
6995,7950
5798,4371
7235,2306
6996,1480
7475,2169
4241,7606
5439,8982
6636,5679
10109,8225
4960,6504
6876,1962
9151,7537
8193,8638
3523,6091
4960,6367
6037,6849
9151,5610
6876,3889
8073,3476
4720,7330
5918,7881
6277,4784
9391,7537
6038,4921
6996,3132
4121,8087
8433,2306
8193,5747
8313,6505
4720,4027
4840,4508
6157,7468
6157,8294
4481,9257
7714,8500
9510,7606
6277,6023
4720,5403
7355,2100
4361,6986
8552,4990
9271,7606
3642,6986
6157,7193
8433,8638
6636,6504
6397,3339
9151,8088
8552,7055
3403,8913
7714,2857
8193,3132
7475,5197
4002,6642
6636,8156
4840,6986
10109,7262
3642,8776
4720,4990
6038,4784
6157,8432
6038,5610
5439,4027
7235,8225
4481,4715
8552,4440
6517,3545
9391,8638
5199,7330
8433,4784
7115,4577
9989,6367
6517,1893
7954,5610
6157,6091
5080,3820
8672,6986
7714,6023
7953,8913
5319,7950
5678,5541
4840,9189
6636,8707
8552,7881
6995,9051
7115,8707
6876,5954
7355,7743
4241,5541
5319,5334
6397,5266
9750,6642
5319,7399
8193,9326
7834,1549
6636,7193
4121,7812
2804,8294
4600,6986
9031,4990
3642,7124
5678,3063
6517,3958
7355,4164
3283,8294
5079,8225
4361,8225
6157,3201
4121,6160
9510,7468
5319,5197
7115,4990
9989,9120
9271,6780
5558,8087
7954,2994
8193,6711
6277,5334
3283,7193
9031,5266
10109,7675
6277,6573
6157,3614
6636,6780
7115,8432
9271,9120
4840,4233
7355,9120
8552,7468
3163,7674
6876,1549
9271,5679
7235,2857
3762,8982
8313,6780
6756,6573
2804,8431
4600,8913
9151,6023
5559,4233
3642,7812
5678,4853
8073,4302
5798,3958
6756,5747
4600,7261
8792,1549
5918,3889
5079,7950
8433,8500
7475,3958
6756,6436
4840,3820
4720,8707
8313,8432
5199,7743
6038,3132
5678,5403
7834,3201
4960,7881
8672,4371
5199,3201
4720,5816
5439,8569
6516,6573
5558,6023
4241,8431
7594,7743
5798,8638
8433,6298
9031,7055
5918,6229
5559,4096
7834,6092
4600,6160
4600,8363
8912,1756
7834,7881
5678,6229
9031,5541
7953,8638
5079,6023
6876,2650
7714,5747
3044,8431
9870,5885
5798,7124
9031,7330
3163,8500
8912,6160
9031,6642
6277,3270
6636,1824
4361,8087
10349,8776
7475,3270
8672,6849
4121,5747
7594,3063
6636,4164
3762,5541
8912,4922
4241,8982
8073,1962
4960,5541
4241,8294
4361,6160
8672,2306
8672,5885
10109,8088
6397,7055
8193,3270
8672,2719
9870,7124
4121,8638
4361,9051
6636,2650
9391,7675
7235,6160
5319,6298
8313,2926
5319,5747
6995,8363
7954,5472
3762,6229
7115,5128
4121,8776
5199,8431
8792,9120
7475,6711
7954,6298
8792,8432
4002,6780
6277,5747
9031,7881
9989,6505
3403,7674
7355,3889
7834,6642
3882,9189
4960,5128
7475,7537
7594,2375
7355,5266
7235,3270
3523,7055
10229,8845
5918,7606
6756,8087
7954,5334
6037,7261
6756,3545
6636,6917
7834,2237
9989,8294
6516,7537
4960,8156
6995,7537
6157,4990
8193,4646
4241,7193
6517,6298
8073,7606
7235,5472
4121,5334
9870,9189
7594,1687
5199,4577
4121,6848
9031,2513
5319,8500
8792,7193
6636,2237
8552,6780
7954,2719
10229,7743
5798,5610
8193,4922
9630,7537
7474,9051
6157,4577
6996,3407
7594,4715
6157,7881
9870,8225
6636,3201
9870,8363
6876,5266
8792,5403
4002,4990
7475,6023
4121,7950
6037,6986
4241,6091
7594,6504
7475,7262
6397,7468
6756,5885
7954,6023
6756,1480
8672,7950
5319,4233
8313,1962
6277,7812
8672,2857
4720,8982
6876,4990
8672,5059
5918,8569
8193,5197
5678,2926
5439,3063
3403,9051
3642,6160
5079,5059
3642,8087
6636,5128
9510,7330
4121,4921
8313,6367
8552,6092
6397,2100
9031,6917
3762,5816
7235,9326
5199,7468
8552,3476
9271,6229
8792,5679
5558,5610
8073,2926
4960,3889
9391,5610
7714,5472
5918,7743
6157,4715
5798,4646
6516,7812
3642,9051
4600,4371
6517,5885
9031,6229
6277,1893
3283,7743
6636,7055
4241,6229
5558,6160
7115,5266
4840,3545
6756,8363
4481,6780
3882,5197
5079,6436
10109,8363
6756,4646
7714,9051
9870,8088
6756,2031
6516,7399
6038,2994
9271,6367
7714,4922
8432,8913
9870,6986
5199,4715
7954,2857
6037,9189
5559,2994
7474,9189
6277,5059
6038,1893
9391,6573
7714,6298
8193,8363
9151,1893
7954,5197
6038,3958
8792,4990
5079,8363
4840,3683
4241,5128
4720,4440
7355,2926
9391,6849
6037,8776
4720,9120
8193,2169
4840,8087
8552,6642
6996,6986
9510,8569
2804,9120
4840,5334
7834,5403
6038,4233
6756,3407
5559,4508
5079,6573
6876,6780
9870,6711
7714,6436
8433,6986
7834,7606
3044,8844
7594,8845
7355,7881
8792,3063
4960,7193
3882,8913
4720,3614
6277,9326
8073,3063
9031,8845
5678,3338
4720,7606
9510,6092
7235,2444
8912,5885
7355,4440
9031,6367
8193,4784
6996,5472
7115,1549
9031,7193
6756,7537
8553,1687
7594,2788
6157,7606
6876,4577
10229,8156
7235,5610
8073,1687
6157,7055
3762,7743
5558,8363
3523,7606
5079,5334
4840,5610
6157,6504
4720,8019
7475,3683
4720,4715
5798,5059
7474,8225
8792,3201
6397,2375
4840,6160
6037,6436
7714,1893
8912,5335
6756,6298
5798,4096
8313,3752
3762,9257
9510,7055
8433,2444
5918,5403
6636,6642
7594,2926
6397,4440
8073,7881
6397,4164
4481,6091
3403,6711
6397,6367
9391,6986
7235,7124
8313,6092
5678,4302
6397,1824
6996,2581
6995,8776
3163,7812
6636,3476
6636,9257
6756,3958
2804,8707
7954,1618
4361,4371
6995,9326
8433,2169
8193,7950
10229,8569
10109,6711
8073,4164
9151,8776
9391,6160
6157,8569
7594,7330
5918,5679
6038,4371
5678,9257
3044,9257
9989,7468
7834,2513
5678,4027
3642,7950
8552,7193
5918,5541
7355,8569
5079,7674
9510,8019
6397,1687
4840,8913
7475,1756
6397,2926
5439,9120
4600,8776
6996,2169
4481,8569
6876,4164
8552,8019
4002,7606
4121,7674
7834,4715
5319,9051
8073,2375
7355,3201
8912,2169
7834,5816
7355,4302
4720,6917
7954,2581
9630,6573
5678,4577
6397,5679
5798,4233
6397,5541
6157,9395
9630,7124
4960,7743
3642,9326
6397,8019
8672,8225
8073,6642
9151,2169
7953,8363
6756,7124
9391,7262
5199,5679
5918,8844
7235,5197
4002,9257
5439,8844
5918,8982
5918,4715
5678,5816
5918,6780
8433,3407
6277,8363
4960,8019
6397,5954
7235,9051
9630,5610
8313,7193
5558,6298
6636,4715
3523,7468
4840,7950
8313,7606
7594,4440
8073,3752
6996,6849
10349,9051
8552,3339
6038,4096
9870,6849
8073,4990
10109,7124
3882,7950
7115,4853
5558,8500
3523,5954
7954,5747
6157,4302
5678,8019
3762,8569
8433,7537
10349,8913
5558,6986
4002,4715
8912,8638
6277,2444
6636,6229
7474,7950
6516,8638
8193,8087
3283,8431
7714,4509
7954,7262
6157,5954
7714,7537
7954,6849
6756,1618
7834,3889
8912,5472
3044,7881
6636,8982
6516,9189
8193,3683
6397,8294
4121,7261
4361,5472
4601,4233
4600,5472
9151,5197
8552,3063
6277,5885
6397,6504
8193,5334
7594,6642
5199,5816
3163,8776
5199,3614
7954,5885
2804,9533
8672,2444
6996,4096
6157,8019
6516,7262
5798,9189
5678,7606
10349,8500
4960,6780
10229,9258
5199,8156
5439,8019
3882,8776
8672,8500
3882,7674
7355,4715
8552,2926
8672,9051
5319,7124
9870,8500
7115,9120
7594,6092
3523,8982
8433,3545
3163,9464
9989,7193
4241,4302
7475,2031
6636,6092
8313,8569
4600,7124
9510,6229
5319,6849
9630,9189
6636,1549
3523,8431
5558,7124
7594,2650
6516,7950
5918,4577
9630,8225
5678,7743
9989,6642
3762,7055
8672,7262
5199,7193
7954,3820
6397,5128
9510,5679
6876,6229
5079,6298
10109,9189
5559,4646
9870,9051
7594,8569
3163,8363
5559,3683
3523,7193
10349,8225
9870,6573
5918,3063
9271,6917
8552,4577
8552,9258
6636,7468
7594,1962
5918,3338
6517,5197
8433,7399
7115,5541
9510,6367
5319,4646
5199,6229
9151,7124
5199,3751
3762,8294
2804,9257
5439,4302
5199,7881
4600,6436
7355,6917
8672,5747
9870,8913
6157,4027
9151,6711
9031,7468
3762,8844
8313,2788
8313,5128
5319,5610
5319,5885
9630,7399
5918,4990
5439,6642
7115,4440
6516,7674
8073,2788
8792,1687
7235,1756
8433,5610
9750,6918
6517,5059
5798,7261
6876,2100
4840,5472
7355,4577
6636,4027
4361,5197
7235,4922
3403,7261
8792,7055
7475,1893
8313,4990
4481,7606
5439,6229
5199,4990
5918,4164
4840,3407
8073,2513
5678,4715
9271,5266
4481,8844
9031,9258
6996,5334
5079,9189
7954,4922
6636,8844
9391,9326
8313,3339
6277,5197
4960,8707
9391,9189
7834,6367
7834,5128
5558,6436
5558,9326
5439,5128
7834,8707
7235,5747
4241,8156
5319,7261
8193,5059
7355,2788
9031,8432
7714,3820
5079,6986
9271,5954
7115,4027
5918,6917
2924,8638
6517,4646
8073,7330
9750,5954
6876,3751
7115,7468
4840,3958
6157,1962
6157,8707
4600,9464
4481,6504
6995,8500
5439,7743
2924,9188
8792,8707
8193,9051
4241,5816
6277,7124
4601,3958
5199,8569
7475,4509
5798,5885
5918,7193
4002,5403
6996,6436
2804,8844
6756,6160
4720,5266
5798,3407
4600,8500
5439,7055
9031,6092
7594,3614
7475,6298
6157,6229
5199,7606
3523,6917
7355,7055
9031,6780
9750,9258
3882,5472
8073,8156
9151,7812
8433,2994
6996,6023
7714,2994
6037,7812
7235,4096
8193,2719
9271,8569
6157,6780
5080,3683
4960,5678
9151,8225
4600,5747
5918,6091
9271,5128
6516,8776
5439,6504
6517,1618
8433,7124
7954,7537
4840,5059
9750,6367
7834,7743
7954,1893
8313,4440
6157,6642
3044,9395
5319,3958
3523,6780
6277,1756
8552,5954
6996,5747
5918,2100
3762,8018
4840,9051
6996,6711
9391,7812
6277,4371
9271,8707
7474,7674
8672,6023
10109,9051
8552,2375
4481,9120
3882,6986
6996,4509
10349,9326
6756,9189
4361,7537
5079,8638
4002,8569
4002,8844
7355,1962
9151,6573
6157,7743
5319,9326
9271,6642
6996,4921
5439,3201
6397,6780
3044,7468
9989,9258
7714,5334
7115,8156
6876,5403
8912,7262
2924,8087
7235,4233
9391,5197
3523,6367
6517,3820
6157,7330
6756,4509
9750,7606
6876,4440
5798,8363
3882,5334
6397,7193
5559,5059
3283,7055
6876,3476
8193,5885
8433,2582
7954,4096
7475,2857
6277,2857
9870,7812
6876,2513
4960,4164
7475,1618
8313,4302
6876,6917
5199,8707
6517,3683
4600,6848
8433,6711
7954,6711
5439,7193
6397,6642
7355,7193
8073,6504
6636,9120
8792,6367
5918,3751
7115,6092
6636,4990
9510,6642
5079,9051
7954,2444
7834,8845
4241,9395
7235,5334
9989,8569
5319,3820
5439,8707
5918,5128
7834,8982
6756,9051
5319,8913
7594,7606
6517,4233
7714,6849
4361,4784
3882,9464
3403,8087
5319,7537
5798,4921
8073,5816
7235,5885
8792,8982
6157,3338
4481,4853
9750,7881
6277,6436
5079,5472
6516,6986
7594,5954
9031,7743
7834,5541
7834,1687
7954,3958
9031,4853
4840,7537
3523,8156
2804,8569
6037,6298
8073,3201
5439,8431
8672,8776
4960,8844
6636,4853
9031,2788
3163,9326
4481,6367
8313,4853
8912,6298
6876,8156
8313,8019
6996,4233
7954,3683
7834,8019
3523,7743
3882,5885
9750,6780
7475,4096
8792,2926
4720,7193
4481,7881
8912,8500
6516,8913
3523,8707
6277,1480
10468,9120
6397,4853
9630,7950
5199,3338
10109,6573
9989,7743
8552,7330
6277,5610
6756,2444
6157,5266
8552,5679
8073,7193
7355,4990
9510,7881
5439,8156
7115,5954
6756,3820
8552,5403
7594,6229
8433,5747
6277,1618
8672,4922
7355,3476
5199,5128
6996,5197
6756,6023
5678,4164
5678,3889
6397,4990
6277,5472
8193,3820
8073,5541
5558,8638
8792,9258
9750,6505
4002,7193
10109,7537
9031,8569
9750,7055
6277,3683
9989,7330
8313,4715
5798,2581
10109,7399
4002,7055
8552,9120
8433,4646
8193,4509
8672,1893
4121,8500
5678,3201
9391,8913
5918,7468
5079,8087
7115,2788
5199,7055
8912,8363
9031,6505
5319,7674
6037,8638
6756,3270
7954,8087
4960,5266
7355,5128
8552,8156
10229,7881
9391,8225
6636,7606
5439,7330
6876,8982
7834,6780
6037,6160
4960,5403
7594,4990
8672,4784
7475,5472
6517,2168
10229,9395
4241,7330
9391,9051
8073,2237
9271,8294
5798,8087
4121,5197
5319,8363
8792,6917
4960,3751
6277,7399
8672,5610
5678,6091
9031,2375
8792,4440
6157,5128
7235,8087
6277,3820
4241,8569
5319,5059
7475,5610
8672,6160
6277,8500
7115,1962
8672,3407
5798,8225
3523,8844
4361,8363
3523,8294
7954,2031
8073,6917
8792,2650
8552,5128
4121,7537
4241,4853
6517,5610
9151,2031
8193,2582
9510,8294
7235,1480
4600,9189
8433,7675
4481,5678
4600,5197
5080,3545
5798,5334
5319,5472
5798,5472
6397,8707
8792,1962
3882,7812
5079,7124
7954,2169
8313,4577
6037,8087
8313,2650
5558,6573
7355,5403
7954,7399
7235,3683
5558,5885
9510,9258
3642,5472
3403,6848
4361,4646
4361,5610
5199,5954
7355,1824
9630,6849
8672,6298
7834,3476
8433,4509
6756,2581
4481,4990
6517,5334
7355,3614
6157,3063
8193,8913
5558,8913
8432,9326
7115,8569
9031,5679
10349,8638
8792,8019
7594,4853
8073,4853
7115,6917
5319,4784
6876,5541
5079,7812
7714,3407
5439,4853
4241,4577
6038,5747
3044,8018
10109,8638
3283,7881
5079,8776
7235,6436
5199,6504
9031,8707
8912,1618
4840,6436
5080,4371
4601,3820
6996,4784
8433,3958
9151,5747
9630,7675
9870,7262
8313,3476
3642,7261
5678,8294
7953,9051
9510,7743
6277,4233
9510,6917
9031,5128
5080,3958
10109,8913
8792,5128
5199,6917
6277,6298
4361,9326
5199,5403
8792,5816
9151,2444
4121,9051
4600,5610
5199,8844
5559,5334
5080,4784
4720,6229
5559,3820
4241,6642
4960,9395
6756,6986
4840,9326
8433,2719
5439,3338
3642,7399
3163,9051
5199,9257
3642,5885
4121,6711
4481,5128
5319,3683
8193,6573
5558,7261
7834,8294
7115,7055
7475,5885
3163,8913
4840,8225
9391,8088
7594,5128
7714,8363
4960,7606
9630,7262
8193,6298
8912,4646
6995,7262
6397,4302
7115,2926
6277,6711
4601,3683
2924,7674
6038,3545
2924,8776
7355,8019
6397,1549
9750,6229
8193,7812
5079,5747
4960,4577
6876,8294
8433,3683
8313,2513
5918,5266
8193,1618
7115,6642
7475,6986
9031,9120
6876,4027
9391,7399
6996,1893
3762,5678
8313,8294
5199,3476
3762,7606
9271,6505
4960,5816
4361,8913
9630,6986
4840,6573
4481,7468
5080,3407
5439,6917
6876,3063
5319,6573
7355,8707
7355,2375
8433,8087
5199,8982
8552,6367
6277,7537
8313,3063
3283,8982
4720,6780
3403,8776
9630,5335
5918,3201
8193,4096
7834,7193
7115,6780
6636,3063
8313,8707
7714,5197
7954,4646
9870,7950
7714,2169
10349,9189
8313,3201
8193,8776
10468,9258
4720,6091
6996,3545
4241,4440
7235,6023
4960,8294
6756,8225
5559,5197
9271,8982
4121,5885
9151,7950
6397,2513
9989,7606
7355,7468
3882,6848
8792,7881
7954,6986
2924,7950
6876,9257
7714,9189
6876,1824
3882,5059
