"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
3718,36,17,10,34,0,13,1,28,41,16,25,29,8,3,2,3,6,29,11,0,0,10,81,2,22,15,21,1,5,2,10,198,6,6,7,352,12,6,6,0,0,4,3,1,0,16,8,18,3,2,2,11,6,1,4,12,3,20,10,0,6,0,1,5,2,3,15,2,12,0,4,10,2,15,6,13,21,2,0,1,12,17,8,2,3,3,0,4,2,2,3,5,4,1,1,3,5,2,2,2,1,8,0,6,0,0,6,1,4,6,9,9,3,0,0,7,11,2,1,2,6,3,0,7,1,2,2,3,2,2,3,7,16,5,7,8,2,4,0,10,4,4,0,1,9,2,3,2,2,9,0,1,1,1,5,7,3,5,2,4,10,1,7,2,2,6,8,0,4,0,6,0,0,4,6,13,4,12,3,3,1,28,1,2,30,4,8,4,9,0,12,1,11,7,5,1,0,99,4,5,7,0,3,5,3,21,1,1,6,6,0,6,5,5,6,0,6,3,2,5,11,6,9,1,3,2,1,5,5,6,1,7,3,2,8,2,0,2,2,2,8,6,17,3,19,5,10,1,8,2,2,1,7,10,1,6,16,28,1,23,3,3,1,1,0,6,2,3,3,4,1,3,1,4,8,5,2,3,5,1,11,10,9,0,6,10,4,0,5,2,1,4,2,3,7,4,9,6,5,0,1,5,4,8,6,10,2,0,12,15,4,3,2,9,1,0,1,5,4,0,1,1,5,2,1,9,1,3,1,5,9,3,2,0,4,3,1,2,8,3,7,9,2,0,0,6,19,2,1,0,4,3,2,6,1,7,3,0,3,6,2,1,0,3,3,4,3,0,1,5,1,3,7,5,6,6,3,2,1,10,2,3,4,1,3,1,2,2,2,5,1,1,0,0,1,1,5,3,8,4,7,0,7,3,4,7,0,3,1,0,3,1,2,5,2,6,5,7,5,4,3,3,8,5,0,6,2,0,2,0,5,1,5,2,3,3,1,2,0,0,1,0,2,2,1,0,0,5,3,1,17,5,0,7,0,7,0,1,1,1,4,9,6,5,1,8,3,3,6,4,2,0,9,1,4,2,0,2,1,2,9,2,9,0,1,1,1,1,4,4,1,3,0,2,0,2,2,1,2
0,1,36,1,6,2,28,0,15,2,1,2,9,9,0,8,16,1,11,21,1,0,0,38,0,7,0,2,1,4,14,25,2,1,0,12,1440,9,18,8,0,0,2,5,0,4,14,0,0,2,0,14,3,1,0,7,5,0,22,10,0,6,0,5,2,4,0,6,0,13,5,0,8,5,52,9,1,10,1,5,0,4,6,11,2,1,1,0,0,5,4,2,5,0,7,1,0,4,8,8,3,6,8,1,2,0,5,0,3,4,0,5,6,5,0,1,2,2,3,3,1,4,3,1,4,0,8,2,2,10,1,2,6,9,7,1,0,0,0,0,3,7,2,0,0,6,3,4,3,4,5,5,0,5,8,2,4,3,9,6,9,11,0,4,1,0,3,3,0,1,0,3,0,3,1,5,12,5,6,2,1,1,31,1,2,14,2,0,4,1,2,8,0,0,3,4,8,1,65,10,8,7,2,9,6,2,15,2,2,0,1,5,12,3,0,2,0,5,6,4,6,2,3,3,3,5,5,0,2,0,2,4,6,6,2,0,0,0,3,0,1,11,5,12,1,0,3,3,6,4,5,0,2,0,1,3,4,13,13,0,0,1,5,1,4,0,7,3,1,5,3,0,3,1,3,9,5,3,3,5,0,5,9,4,1,4,3,2,6,4,0,3,1,6,0,3,3,0,0,4,0,2,2,4,0,1,12,7,2,13,0,4,2,7,4,3,2,2,3,1,2,2,4,4,4,3,6,2,3,4,6,1,2,0,3,4,0,0,2,2,2,0,15,5,2,2,6,5,0,0,2,0,4,4,0,1,8,8,4,1,1,2,5,0,0,4,2,1,2,5,0,1,1,9,3,4,1,1,2,0,0,4,3,10,8,1,3,3,1,3,0,1,0,2,1,4,1,4,5,0,0,1,2,3,3,3,1,0,0,1,3,5,1,3,1,3,4,7,5,6,6,3,2,4,4,3,6,0,0,3,1,0,0,3,4,4,4,0,3,1,2,0,0,4,1,0,0,2,0,3,1,4,7,5,2,0,4,4,5,1,0,4,4,3,0,2,2,2,5,1,11,2,1,6,3,5,5,2,5,5,1,12,2,7,2,2,1,5,0,7,5,2,2,3,0,0,4,1,5,5
3,0,45,0,7,4,30,3,122,4,0,5,94,56,0,9,13,0,33,23,0,1,4,381,1,7,2,1,2,3,13,16,3,1,0,8,1262,10,9,9,0,0,1,11,2,7,17,1,5,6,2,10,6,4,0,3,7,1,9,7,3,9,0,3,3,1,2,6,1,16,5,0,12,22,54,14,1,10,1,4,0,15,9,5,3,5,0,1,2,4,4,4,6,3,1,1,1,2,4,5,2,8,6,1,4,1,13,0,3,5,0,6,7,2,0,3,0,9,7,9,6,11,3,2,2,2,9,6,7,9,1,1,2,8,14,0,2,4,3,1,9,3,2,0,1,4,9,3,3,2,10,8,1,3,12,9,4,2,11,5,6,8,1,3,1,4,3,1,0,0,0,1,0,9,1,6,9,6,5,4,7,0,31,2,0,25,0,4,4,3,2,12,3,2,9,10,5,3,62,7,7,10,3,11,5,2,19,1,1,2,3,8,4,5,2,1,5,12,7,3,5,2,2,3,3,8,8,2,3,7,11,4,10,4,1,1,0,2,5,0,3,19,7,12,3,1,1,10,4,0,6,1,1,1,1,2,3,16,23,1,0,6,2,2,3,0,10,1,1,4,3,0,1,0,0,9,3,5,2,3,3,2,15,8,3,3,5,4,3,2,0,1,5,1,2,3,1,2,7,5,0,3,7,8,1,2,9,3,3,17,0,4,6,4,6,1,0,1,11,2,5,3,1,6,6,5,5,0,4,8,10,1,4,5,0,2,3,2,0,1,4,0,7,1,7,3,2,7,3,0,0,4,4,6,4,4,9,8,1,2,1,7,3,1,0,5,2,1,2,6,3,7,5,6,2,6,2,5,1,2,0,5,1,5,3,1,0,0,0,1,1,0,1,3,1,0,3,5,7,3,4,0,1,4,2,1,5,0,0,2,4,4,3,3,2,3,6,7,3,11,4,3,3,3,8,4,9,0,1,7,4,5,0,6,3,1,2,0,3,1,1,0,2,1,5,0,3,0,2,3,1,8,9,4,2,1,5,4,1,3,1,2,4,1,1,3,2,0,8,6,10,4,2,5,1,9,7,6,6,7,3,8,3,14,6,3,1,1,1,2,2,2,2,2,0,0,2,3,0,5
1,5,148,1,14,0,57,0,35,3,0,0,28,18,0,5,24,0,9,24,0,0,3,79,1,13,0,4,5,4,15,46,6,1,0,20,1299,14,7,9,0,0,2,4,0,10,20,1,1,5,0,13,5,3,0,8,10,1,41,7,0,13,0,8,4,3,1,2,0,21,1,1,13,0,80,21,1,22,0,9,0,13,9,7,8,4,3,0,1,20,8,5,6,3,5,1,1,0,6,17,1,12,4,2,4,0,8,1,0,16,2,7,7,3,0,0,2,20,8,7,5,6,9,6,3,2,4,3,5,9,0,0,5,9,16,2,0,2,0,0,6,2,0,1,0,5,0,4,3,9,5,11,1,2,22,6,4,12,15,7,0,9,0,6,6,2,4,3,0,0,0,1,1,11,2,9,20,5,1,5,7,0,74,1,0,39,1,2,3,6,0,33,2,1,13,12,4,3,96,17,10,8,0,16,9,3,26,1,1,0,6,4,14,3,0,2,7,11,7,4,6,4,3,1,0,9,15,1,1,6,16,14,17,5,7,6,4,0,1,0,0,8,6,9,0,1,3,9,6,3,7,6,0,2,0,3,8,28,36,0,1,9,5,5,9,0,6,2,3,3,7,3,5,0,4,15,5,6,7,3,2,3,12,14,3,0,7,3,6,8,0,3,6,2,1,4,5,1,4,11,1,3,0,8,1,4,8,7,4,29,1,11,6,5,5,0,0,1,7,0,6,5,9,2,5,8,8,2,5,6,16,1,3,2,7,2,0,0,3,4,4,0,11,4,5,4,5,8,0,4,6,2,3,2,4,9,11,7,1,1,3,0,6,4,0,3,4,4,2,2,8,3,3,8,3,3,3,2,9,6,2,9,6,9,3,6,3,1,0,4,0,4,0,5,3,3,2,6,3,7,2,1,3,7,6,2,1,0,7,0,6,3,0,2,2,3,9,4,5,3,7,7,7,10,5,7,9,2,1,7,1,1,0,14,4,5,2,0,2,5,4,3,0,3,3,2,0,5,0,3,4,8,7,1,1,2,2,1,0,2,0,3,8,6,1,8,1,2,3,3,5,5,1,9,0,7,4,1,2,8,5,10,4,14,6,7,1,3,2,5,4,3,2,1,2,5,2,3,4,12
65,12,71,5,27,6,50,4,4,5,6,1,11,4,3,3,36,2,6,19,0,0,1,17,3,104,17,2,0,3,46,83,3,4,3,40,344,14,8,34,1,1,6,3,0,4,49,0,1,9,0,31,9,1,0,7,7,2,51,1,0,29,0,20,13,0,2,0,2,11,2,0,24,0,11,38,0,32,0,3,0,25,13,11,14,4,15,1,1,3,29,43,37,3,21,1,1,1,27,26,6,16,29,5,5,0,0,0,1,13,3,3,11,13,1,0,4,12,15,16,17,74,7,9,8,1,20,26,1,11,0,1,12,45,34,2,1,3,17,0,23,10,14,0,0,1,0,13,23,5,12,13,0,1,8,2,6,8,23,2,40,5,5,13,2,1,0,3,0,0,4,0,0,11,1,3,61,10,17,18,6,0,170,0,2,55,0,2,1,5,4,93,2,0,9,14,20,7,171,23,11,23,1,11,5,2,38,6,1,1,2,4,38,7,3,3,9,16,7,4,20,5,6,1,4,18,21,0,4,10,25,0,12,6,20,4,1,1,0,1,0,38,7,69,3,2,6,4,3,4,4,3,3,1,2,8,7,11,58,1,1,11,1,7,1,0,7,4,7,5,17,2,8,0,21,5,10,10,20,0,1,4,17,17,7,3,8,3,13,20,1,0,3,6,3,11,11,1,5,3,9,10,9,4,12,6,38,14,0,63,1,13,4,4,3,1,1,1,15,0,16,13,16,3,7,6,1,3,9,5,23,1,4,7,6,2,2,0,2,7,8,0,23,3,1,8,9,1,5,6,13,10,8,4,8,6,21,8,0,4,4,1,3,1,0,3,6,11,0,2,14,4,5,21,9,4,16,10,3,8,0,12,7,6,0,16,3,2,1,13,0,11,0,11,5,3,7,8,2,1,10,0,0,9,3,10,7,0,5,8,8,20,6,1,3,2,10,2,2,3,6,16,12,10,10,1,21,2,1,13,1,5,0,5,2,3,6,0,4,11,5,1,0,1,3,2,1,3,0,2,8,15,4,2,3,1,22,2,0,5,1,19,25,17,0,6,3,1,1,13,8,11,4,23,4,14,6,4,6,16,3,16,1,23,10,6,0,8,1,7,14,4,2,5,1,1,6,2,0,4
1,29,6,10,71,1,7,1,14,5,0,1,10,5,2,2,8,0,17,2,0,0,1,38,0,1,1,1,0,1,0,2,0,0,2,0,522,1,3,0,1,0,1,1,0,2,3,0,0,1,0,0,3,2,2,1,0,5,2,0,2,3,0,3,0,3,2,0,1,1,2,0,0,1,3,6,0,1,0,1,0,1,0,2,0,1,1,0,2,0,2,2,1,0,1,0,2,1,1,1,3,2,0,0,6,1,1,1,0,1,0,3,1,0,0,0,1,1,0,2,2,4,0,1,0,2,0,0,3,6,1,0,2,1,0,0,1,1,1,0,1,0,0,0,1,1,2,0,0,4,1,2,0,0,1,0,0,1,0,0,1,0,0,0,2,2,1,0,1,0,0,2,0,0,0,4,2,0,2,3,2,1,8,3,2,3,0,1,2,1,0,4,0,0,2,1,1,1,64,1,0,1,0,2,3,0,6,2,1,0,2,1,0,1,0,0,1,1,0,0,2,0,1,3,1,3,3,1,0,0,0,1,2,1,2,0,0,0,1,0,0,4,0,4,0,0,0,1,1,5,1,2,1,0,1,0,0,7,3,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,2,4,1,0,0,1,1,3,0,1,0,1,1,1,1,0,1,3,0,1,2,1,0,0,0,1,0,2,0,0,0,6,2,0,4,1,0,1,0,3,3,1,1,0,0,4,4,2,1,1,0,4,0,0,2,0,2,1,0,0,3,1,1,1,4,0,0,2,1,0,1,1,4,0,0,1,1,2,2,1,0,3,1,0,0,0,3,3,1,3,1,0,2,0,3,1,1,3,0,1,1,2,0,1,0,2,0,1,1,0,1,0,1,1,0,0,2,0,0,1,0,1,1,2,2,1,0,2,2,1,1,0,1,0,0,0,1,1,2,3,1,0,1,2,1,4,1,1,1,2,0,5,1,0,1,0,0,1,2,0,1,3,0,0,0,2,0,0,0,0,0,0,1,2,1,3,0,3,0,1,0,1,1,0,0,0,0,1,1,0,0,1,2,0,2,6,2,2,1,1,1,0,0,2,0,0,0,1,5,1,0,2,0,1,0,1,0,0,2,1,0,0,0,0,0
2,41,9,23,99,1,6,7,17,16,4,2,14,14,6,0,5,3,14,2,0,7,4,66,7,0,0,2,0,0,3,3,4,6,8,8,518,1,1,0,4,3,6,4,1,1,2,0,2,3,5,2,2,13,1,3,1,1,2,1,2,3,0,0,1,4,6,0,0,3,3,0,2,2,8,4,0,3,0,4,5,1,4,0,1,1,1,3,2,4,3,4,4,2,1,0,1,3,2,2,2,0,2,0,1,1,5,0,0,0,3,1,1,0,2,2,9,3,2,1,3,1,4,1,4,0,0,0,0,3,0,1,2,3,2,0,1,0,1,0,9,1,2,0,1,0,1,0,1,4,1,0,1,0,3,1,0,2,3,0,4,3,0,0,2,2,1,3,0,2,0,2,0,0,0,5,3,1,2,1,0,1,11,3,1,11,5,2,8,3,2,5,1,2,3,4,1,4,108,0,3,3,1,0,2,0,9,0,3,2,4,1,0,1,0,0,0,8,1,0,3,0,1,1,2,3,4,2,2,3,8,1,3,3,0,0,1,0,1,1,1,6,0,9,0,0,1,1,1,2,2,1,2,0,2,0,0,7,8,2,0,1,3,1,0,0,2,0,1,3,4,0,1,0,0,2,10,0,0,3,2,1,2,3,0,0,3,0,2,0,0,6,4,0,1,8,4,1,2,1,1,1,4,3,1,3,6,1,0,2,2,6,3,2,3,1,0,1,3,1,0,2,2,5,1,3,1,2,1,0,3,1,3,1,0,2,0,0,6,2,4,0,3,1,0,2,1,4,0,1,1,0,6,0,0,2,4,1,0,2,1,2,3,2,0,1,1,1,0,3,3,2,2,3,3,2,6,2,0,3,1,2,2,2,0,0,1,4,1,0,1,1,1,0,1,0,3,0,3,2,0,2,3,1,1,1,1,3,4,1,0,2,1,1,1,4,1,3,7,3,4,0,0,7,0,1,9,1,0,3,3,3,1,1,1,1,0,2,0,1,0,0,0,0,1,1,1,3,1,0,2,4,1,0,1,0,7,2,1,0,0,1,1,3,1,1,4,1,2,1,13,1,2,2,3,1,2,0,3,1,4,4,0,10,3,1,1,1,2,2,5,1,0,2,0,1,4,6,0,1
0,3,7,3,14,0,9,3,124,12,0,3,99,54,0,0,6,1,4,1,0,14,1,270,0,0,2,0,0,1,2,9,0,0,1,3,147,3,1,0,0,0,5,14,1,1,3,1,12,2,1,1,5,0,0,8,1,8,0,1,1,2,0,0,1,5,0,3,0,6,2,0,2,1,5,1,0,10,3,3,0,13,7,1,0,0,0,1,3,2,0,2,2,1,0,5,1,2,1,2,3,1,5,0,1,0,2,0,1,0,12,6,2,1,0,2,2,5,1,3,1,3,1,0,5,2,3,2,0,2,1,0,4,0,2,0,2,8,0,0,9,4,6,2,0,0,4,0,0,13,2,6,2,0,0,0,0,1,3,1,1,2,0,3,4,0,1,5,0,1,0,3,0,0,2,22,5,4,6,2,0,0,10,2,5,11,1,1,3,3,2,8,0,1,4,4,0,1,13,3,1,4,2,6,3,0,3,5,2,0,0,3,5,2,0,2,0,7,2,0,6,2,5,3,1,3,7,2,4,4,2,0,5,1,1,0,0,1,1,0,1,8,3,7,1,0,1,1,1,3,2,3,6,1,0,4,2,5,15,0,1,2,6,0,1,0,6,1,3,2,3,2,5,0,0,6,3,2,0,1,3,3,6,2,1,0,2,6,3,2,0,0,7,3,121,6,4,0,4,0,5,6,7,0,0,3,5,2,0,10,1,4,4,3,1,0,1,0,3,0,4,2,3,2,1,2,14,0,1,1,0,0,4,3,1,1,0,2,3,3,3,0,2,1,0,1,2,8,0,3,0,2,4,0,2,7,0,4,0,0,1,7,3,3,1,2,1,2,1,1,0,2,5,4,1,2,4,1,4,4,1,0,4,3,0,3,1,1,5,1,0,0,0,0,6,1,3,2,1,2,4,1,5,1,1,0,1,7,0,0,0,2,2,7,1,1,1,0,5,2,1,2,3,1,3,1,10,0,1,1,5,1,0,3,0,1,1,1,3,2,4,3,0,2,0,0,0,2,0,3,1,1,1,1,1,0,3,2,0,0,0,2,4,0,0,1,3,1,0,2,1,1,2,1,3,2,2,1,1,2,2,5,1,4,3,3,0,5,1,1,1,0,1,0,1,1,2,1,3,4
51,31,36,11,40,2,1,4,24,84,5,29,19,12,6,41,0,7,21,3,0,0,14,68,5,19,3,40,3,6,0,3,5,8,4,7,721,9,5,4,2,1,6,11,0,3,11,21,9,3,5,1,1,7,5,4,20,0,40,8,2,3,0,0,1,2,2,18,7,4,1,0,15,22,26,5,18,16,1,4,0,7,4,5,0,1,0,1,3,6,1,10,8,0,0,1,3,0,7,2,3,3,6,0,2,0,2,10,4,1,2,4,9,3,1,4,4,10,0,3,1,0,1,2,3,3,1,0,1,5,0,3,13,7,5,14,1,2,3,0,4,13,5,1,2,15,4,1,0,7,14,0,0,5,4,1,2,3,4,4,2,16,0,4,1,4,3,4,2,3,0,1,2,2,0,11,17,3,7,1,3,1,28,0,4,14,3,7,3,6,0,6,0,5,8,8,1,1,92,9,6,5,0,1,4,2,8,5,0,2,1,2,3,3,9,17,0,9,6,0,10,5,3,2,1,4,2,0,2,1,4,1,6,5,3,2,0,3,2,2,0,6,0,15,4,3,6,4,1,2,3,2,1,4,2,5,2,3,48,1,1,2,1,0,6,2,3,2,0,4,5,0,3,0,1,6,5,3,0,0,1,11,12,2,1,6,5,4,3,0,2,3,2,0,0,6,4,11,4,8,2,0,2,1,0,3,9,3,0,7,3,2,1,6,5,2,0,1,3,3,2,1,0,7,3,3,9,3,1,1,5,0,2,2,2,1,0,2,7,2,4,9,9,2,2,0,5,8,0,2,3,6,4,0,4,1,8,6,0,2,8,3,1,1,1,4,0,3,1,3,2,3,3,4,5,3,4,3,2,1,2,1,0,1,3,3,3,0,2,0,2,1,1,2,1,1,0,6,1,6,0,0,1,3,3,2,2,1,1,0,1,4,1,5,2,5,7,3,3,9,3,2,2,7,6,1,12,0,0,3,1,1,2,1,9,1,6,0,4,1,1,2,0,2,0,0,2,2,1,0,1,7,3,0,4,0,2,1,2,7,1,1,9,5,1,2,1,1,1,3,7,4,2,3,2,3,4,1,2,5,2,8,3,11,0,1,3,0,6,4,2,1,5,0,3,0,2,1,2,6
2,1,184,0,5,1,74,5,12,4,1,1,5,5,0,1,19,0,9,18,0,0,2,48,0,30,1,8,12,7,17,55,7,2,1,20,1072,21,13,23,0,0,1,3,0,9,33,5,2,23,1,25,10,2,1,8,11,4,44,8,0,6,0,13,4,3,1,3,1,27,4,1,17,10,98,21,3,28,1,8,1,14,12,15,8,9,3,0,2,21,8,8,8,4,8,0,0,6,19,20,3,21,11,0,3,0,11,0,1,16,3,6,10,4,0,5,5,16,8,16,6,11,8,9,7,0,9,2,6,9,0,0,10,20,17,1,0,5,5,0,9,7,0,1,0,7,1,16,12,12,14,6,2,1,16,12,13,15,21,10,14,23,3,6,8,0,2,2,0,3,0,1,0,8,3,3,36,9,12,6,10,3,86,2,1,34,0,1,8,5,11,39,3,1,11,17,7,6,108,16,5,9,1,16,8,1,34,1,2,1,4,8,12,9,0,2,4,11,6,9,7,8,5,2,3,12,15,0,6,5,17,18,15,9,9,0,4,0,2,1,7,10,6,21,5,5,4,18,11,9,12,4,3,0,1,8,11,18,27,0,2,13,5,4,10,1,7,3,3,3,1,3,8,2,10,12,9,1,8,2,1,2,34,10,6,4,5,7,8,8,0,3,2,5,3,5,7,1,1,10,0,10,3,7,2,5,22,13,6,31,2,9,7,11,4,2,1,3,8,2,3,6,4,6,9,4,11,1,5,5,15,1,2,3,9,4,3,1,4,4,7,0,19,2,8,5,7,10,5,4,6,2,13,3,11,7,10,9,2,0,5,4,5,0,2,9,6,3,6,2,5,8,3,6,4,4,1,4,2,6,2,6,5,6,5,4,5,3,4,5,1,3,1,7,1,4,5,11,4,13,1,0,2,4,6,5,2,1,5,5,10,6,2,1,11,2,6,5,6,3,4,5,6,5,7,6,14,1,0,9,0,0,2,5,2,10,3,1,2,4,3,2,1,3,5,1,0,4,4,3,8,11,5,6,6,0,11,1,2,4,0,9,10,8,0,2,4,0,4,7,9,8,2,11,4,8,7,2,2,9,1,23,4,33,9,4,3,6,0,7,6,7,7,7,4,2,7,7,3,13
0,24,49,6,24,7,2,3,28,159,7,66,19,12,2,7,4,3,25,26,0,2,7,83,2,33,2,70,6,10,5,8,1,2,4,12,1779,17,9,9,2,1,2,14,2,7,39,33,35,6,6,18,8,5,1,2,30,3,59,16,1,7,2,1,1,8,3,44,77,12,5,0,25,6,81,13,39,32,1,13,1,32,26,30,3,1,1,4,5,18,9,29,11,17,2,0,0,5,19,13,9,6,14,2,7,0,9,17,5,18,7,18,17,10,1,3,4,32,4,0,7,11,11,6,24,12,3,6,5,8,0,2,25,27,15,39,2,14,4,0,28,23,6,7,1,26,14,4,3,7,27,2,1,6,10,2,6,6,20,9,8,22,2,10,1,4,10,13,0,3,1,1,1,2,2,21,21,14,17,6,6,2,58,2,0,58,2,10,5,14,1,20,1,0,20,21,3,7,81,12,20,17,2,9,19,1,31,8,4,7,7,8,26,8,10,17,0,19,8,0,29,15,10,9,1,8,7,3,5,10,15,3,14,10,7,1,1,3,1,1,2,18,8,42,18,3,12,14,2,8,4,4,8,6,20,7,7,14,127,3,2,10,1,2,10,2,17,1,5,4,15,1,3,2,1,24,11,15,8,3,3,6,20,17,2,13,10,7,5,11,2,7,5,3,1,10,14,7,10,20,0,3,6,4,4,15,29,10,1,26,2,11,6,10,6,3,1,3,7,6,7,6,6,11,6,4,11,3,7,2,12,4,4,2,2,3,5,0,12,6,14,15,33,3,2,8,8,31,2,14,6,7,20,3,3,3,16,14,1,3,17,11,4,5,0,8,7,2,2,2,1,7,5,5,9,17,10,15,4,10,3,7,8,2,12,2,5,0,6,3,2,4,0,0,2,1,8,15,5,13,4,0,5,10,4,3,14,0,8,1,6,7,5,10,9,6,26,8,4,8,4,6,9,11,5,7,29,1,5,12,2,5,0,20,4,2,9,2,12,3,4,0,10,6,2,3,0,8,0,8,5,22,21,5,3,1,16,2,4,5,5,8,11,14,2,6,4,2,9,13,18,7,4,8,3,16,11,5,5,7,6,16,17,20,5,4,6,10,4,4,4,11,17,0,6,5,3,3,2,12
4,45,163,8,52,12,35,3,16,76,10,3,17,13,5,1,35,7,23,21,0,2,7,75,1,8,1,10,1,14,12,42,1,2,4,37,933,28,11,18,1,1,10,12,0,10,58,0,5,4,13,30,14,10,1,9,11,3,30,8,6,13,1,6,5,7,2,2,1,33,8,3,15,4,37,46,3,48,1,22,0,32,18,4,7,17,17,1,2,18,31,25,10,12,4,0,4,4,23,24,3,13,16,6,21,1,6,4,0,12,2,8,5,9,0,7,3,24,8,21,6,15,11,5,14,2,5,4,6,7,0,4,9,22,35,1,2,7,3,0,51,9,10,0,4,9,2,16,9,24,16,10,3,2,24,4,7,10,39,5,15,28,3,22,12,4,5,5,2,2,2,3,0,5,0,7,35,14,19,13,8,0,124,1,1,67,3,2,5,3,16,48,3,2,19,11,10,11,195,31,8,16,0,36,33,1,27,6,2,0,1,20,22,15,0,3,9,22,13,8,8,12,8,8,1,13,33,7,8,9,41,9,26,9,15,5,2,2,2,1,0,32,12,29,1,4,2,19,11,8,5,8,0,5,2,21,7,59,72,3,4,2,7,11,10,3,15,2,10,9,9,2,17,3,10,7,25,8,13,3,1,6,33,19,5,3,12,6,5,21,1,6,11,6,7,17,14,2,2,9,4,4,7,20,3,8,23,8,2,36,2,18,7,2,4,3,7,5,14,2,19,8,15,4,9,20,10,1,12,7,15,2,9,7,2,2,2,4,5,8,11,3,30,11,9,5,7,29,2,3,12,1,14,12,7,10,29,15,7,5,6,7,3,0,0,6,17,8,1,3,7,5,9,23,12,11,4,6,9,18,5,4,9,6,3,7,8,6,0,6,0,4,2,7,8,4,8,6,4,9,2,0,11,11,11,9,2,0,11,0,13,8,2,11,9,3,11,13,2,13,3,11,7,12,8,7,35,2,0,17,1,3,0,6,7,3,8,3,6,11,4,2,2,4,8,4,0,21,0,5,5,13,6,2,11,2,10,4,2,4,1,7,14,6,1,13,4,3,0,14,22,10,5,13,5,15,15,4,3,20,0,20,1,30,12,4,1,9,3,9,7,8,4,6,1,2,14,11,2,6
