"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
0,60,2,10,48,1,2,7,5,5,6,0,7,3,6,0,1,3,21,0,1,3,7,16,2,0,1,0,1,0,0,1,2,6,4,1,380,0,0,0,6,1,9,0,2,1,2,0,0,0,2,0,1,3,4,4,0,2,0,0,2,1,0,0,0,1,2,1,0,2,0,2,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,1,3,0,1,0,1,2,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,2,2,2,0,0,0,4,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,2,1,0,1,1,2,0,1,5,1,0,1,1,1,2,1,0,2,0,0,1,1,0,0,69,0,2,0,2,0,1,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,1,0,0,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,2,0,4,1,1,1,0,0,2,0,1,0,0,2,0,0,4,1,0,0,0,1,2,0,0,0,1,0,0,0,3,3,0,0,1,3,0,1,2,0,1,2,0,2,4,2,1,0,0,1,2,1,0,0,2,2,0,1,0,1,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,2,1,2,0,1,2,0,1,1,1,2,0,1,0,2,1,3,0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,1,1,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,2,3,0,0,0,0,1,1,1,0,0,0,2,1,1,1,1,2,0,2,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0
46,34,0,24,89,17,2,4,5,8,13,0,6,4,2,0,0,8,18,0,13,1,3,26,2,1,2,0,1,1,0,2,6,6,9,3,436,0,0,0,0,8,6,1,0,0,2,0,0,0,3,3,2,11,1,5,1,0,2,2,0,0,0,2,0,4,5,0,0,4,1,0,2,0,3,2,0,8,1,4,5,3,4,0,0,0,0,2,4,0,4,7,0,1,1,3,2,14,1,0,4,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3,9,1,0,3,0,3,2,3,6,0,0,0,1,1,0,3,0,0,3,1,0,1,0,8,6,0,0,1,3,1,0,0,0,4,2,0,3,0,1,0,0,1,1,0,1,2,1,0,2,1,3,0,1,2,0,1,1,2,4,12,12,0,0,2,1,0,13,0,3,4,2,0,6,0,0,13,1,0,1,1,0,2,173,2,1,2,0,3,0,0,3,2,0,1,5,9,5,2,0,0,0,2,0,0,0,1,3,2,8,3,2,2,7,1,3,0,3,2,1,0,0,1,0,2,0,8,5,2,1,2,0,3,2,0,0,4,2,2,0,1,0,4,7,1,2,1,3,4,1,1,0,0,0,1,0,0,1,1,0,2,0,0,0,4,3,0,2,1,0,1,0,1,0,2,1,4,1,1,2,3,0,1,1,1,0,0,0,1,1,1,1,1,0,4,3,2,1,0,10,3,0,2,1,1,1,1,1,2,1,1,0,1,1,0,1,0,2,0,0,4,2,0,1,1,0,0,3,0,0,2,0,4,1,0,0,0,4,3,0,0,6,0,0,1,0,3,0,3,1,0,5,1,0,2,0,0,1,0,1,0,0,1,1,2,5,1,3,2,0,1,3,1,4,0,1,1,1,1,0,0,0,0,0,4,0,1,1,0,0,2,0,0,0,0,1,4,0,6,0,3,1,0,1,2,1,0,1,0,1,0,8,1,2,0,2,1,1,2,0,1,0,0,0,0,1,0,0,3,2,1,0,3,1,1,0,3,1,0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,3,2,1,0,1,3,0,2,1,3,0,4,0,1,0,4,4,1,1,1,1,2,1,3,0,0,1,0,0,1,0,1
64,109,0,13,102,19,1,12,5,6,26,1,4,2,14,6,0,5,38,0,4,3,10,14,9,0,1,0,1,0,0,2,5,7,11,1,401,0,0,0,5,4,4,2,2,1,2,0,7,0,9,4,2,18,1,1,0,2,3,2,3,0,2,1,0,8,8,2,0,5,2,3,1,1,4,2,0,5,1,0,4,6,2,2,2,0,0,3,1,2,6,6,0,5,1,2,3,6,0,4,7,1,0,4,3,2,0,0,1,0,0,1,2,0,9,1,9,1,1,0,2,1,1,1,6,1,2,0,0,2,0,7,1,0,7,0,1,3,3,0,11,0,0,0,5,0,0,0,0,3,4,0,2,0,1,0,1,2,3,0,1,4,0,2,1,1,0,1,2,4,3,1,1,2,6,5,8,0,4,0,1,5,31,0,3,9,3,0,4,0,2,4,4,1,1,5,0,6,115,1,2,1,1,8,1,1,1,7,1,0,10,3,0,3,1,0,0,4,0,2,0,2,0,2,0,3,4,1,7,3,8,1,6,1,1,0,2,1,1,1,0,3,2,4,1,0,2,1,0,0,1,6,1,2,0,0,2,10,10,4,1,0,1,0,1,2,4,0,0,5,2,4,2,2,2,2,14,1,0,3,2,1,3,1,0,1,4,4,2,1,1,1,1,1,4,6,3,1,2,0,0,3,1,0,2,0,1,1,0,9,1,4,0,0,1,4,1,2,0,0,1,4,0,1,1,2,2,1,2,0,2,0,2,1,0,3,5,2,1,1,1,0,7,1,0,2,1,3,2,0,0,0,3,0,0,2,4,1,0,3,1,1,1,1,1,1,2,6,0,1,0,0,0,3,4,5,3,2,0,2,3,2,3,0,0,1,0,4,6,1,2,1,0,0,0,1,1,3,0,1,2,3,3,0,1,1,0,0,1,0,1,3,1,2,0,2,0,1,1,0,2,3,0,9,1,0,5,0,1,3,0,2,1,1,0,3,3,3,1,5,0,0,1,3,0,0,7,2,2,0,2,1,1,0,4,4,2,1,2,0,1,0,5,2,5,0,1,0,1,4,4,0,0,5,3,0,1,4,3,4,0,2,0,1,5,1,1,0,5,1,3,1,1,5,0,1,3,0,2,1
0,121,0,26,203,0,2,14,0,0,20,0,2,3,12,1,0,9,25,0,0,0,11,11,7,0,3,1,0,1,1,0,3,8,14,0,604,0,0,0,5,4,10,1,8,0,0,0,1,0,6,2,0,4,4,1,1,0,1,3,5,0,0,0,0,9,4,0,0,0,0,2,0,0,5,0,0,2,1,0,5,1,1,0,0,0,0,1,7,1,0,0,0,0,0,0,2,9,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,3,1,0,0,2,0,0,2,0,0,6,1,2,3,1,3,0,5,1,0,0,0,1,2,1,0,0,230,0,1,1,1,0,0,2,4,1,2,0,4,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,3,0,0,1,0,0,0,1,0,1,0,0,10,1,4,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,8,0,0,2,0,0,0,1,0,0,0,1,0,0,4,6,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1,2,1,3,1,0,0,0,0,1,0,1,5,1,0,1,1,1,4,0,0,3,3,3,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2,2,2,2,6,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,3,0,0,2,0,3,0,0,6,0,0,0,0,4,1,0,4,1,1,0,3,0,1,0,1,0,1,0,1,0,0,1,1,2,1,2,1,0,0,4,0,0,1,0,0,0,0,1,3,0,0,1,1,0,1,3,3,1,0,1,0,0,0,3,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
61,52,12,12,59,3,3,8,19,8,10,0,18,12,3,0,3,3,59,2,0,16,6,91,2,7,14,0,2,1,1,11,4,6,10,14,1233,1,2,1,2,0,4,0,1,1,6,0,4,4,3,3,14,7,1,3,0,5,3,9,1,6,1,0,1,1,3,1,0,2,2,1,4,0,13,4,0,21,2,3,1,26,7,2,2,1,1,3,6,1,5,7,6,0,0,1,4,26,0,2,4,6,0,3,12,1,1,0,0,0,1,7,3,2,1,22,5,0,3,1,2,1,2,3,9,0,1,2,1,1,2,2,2,5,11,1,3,13,1,5,3,1,0,3,1,0,0,1,1,4,1,0,1,0,6,0,1,1,15,4,2,6,2,2,6,2,4,1,0,1,1,2,3,1,3,2,26,1,5,4,3,4,22,2,3,11,3,1,2,0,4,19,1,2,2,5,2,5,115,7,5,8,2,5,3,0,11,3,2,1,3,15,13,2,0,1,1,13,3,6,1,1,13,7,4,5,9,0,14,9,13,0,9,3,3,0,3,0,5,0,1,10,3,10,1,1,1,9,1,8,1,1,1,6,0,2,3,18,15,3,2,2,2,2,2,1,2,8,0,2,3,3,19,2,2,6,7,0,6,2,11,1,14,7,6,1,9,5,2,2,3,5,1,0,0,14,4,1,3,3,1,1,3,2,4,2,5,8,1,15,5,8,1,4,4,2,2,1,1,0,2,7,5,3,2,1,1,2,4,1,3,0,1,6,3,2,5,1,0,8,6,1,7,7,1,3,1,21,2,1,6,1,5,1,2,1,9,1,0,3,2,10,2,2,0,1,0,1,2,7,1,0,2,6,7,7,4,3,2,2,2,1,3,2,2,3,5,1,1,4,0,0,1,1,0,3,2,5,0,5,4,4,0,3,1,1,0,0,2,1,2,7,0,3,2,1,2,1,4,4,4,4,2,3,4,1,10,5,0,3,1,3,2,3,1,1,3,0,3,1,0,0,1,5,2,3,0,1,0,1,2,5,5,0,3,3,2,2,2,0,0,1,10,2,4,1,1,2,2,8,4,3,2,3,1,8,9,0,2,6,2,5,3,14,4,4,0,2,0,6,1,2,1,1,1,1,2,2,3,2
15,7,3,6,26,106,10,3,19,142,16,4,16,5,3,0,14,6,18,2,107,14,9,71,1,3,0,6,52,62,5,17,4,7,4,1,189,0,0,1,0,2,8,15,3,9,0,0,2,0,17,12,2,6,3,59,4,2,7,1,2,2,63,0,14,16,0,1,0,19,27,0,0,5,9,3,0,35,14,19,1,29,3,9,2,0,19,1,1,0,17,3,3,4,18,2,0,24,0,4,13,25,0,6,4,12,2,1,26,2,4,73,1,9,0,2,9,1,3,2,3,12,10,14,34,9,3,0,11,18,10,2,2,16,27,0,3,4,5,1,20,9,13,10,1,0,6,2,2,2,6,3,4,11,8,0,2,5,10,0,6,9,6,4,5,2,24,2,1,6,20,2,0,2,19,7,9,1,5,12,7,0,73,2,4,21,0,0,9,1,2,63,19,1,1,17,2,6,68,13,4,2,5,11,4,22,19,4,6,1,10,10,8,8,5,0,0,12,0,14,2,10,5,1,19,6,7,5,9,1,10,0,14,9,10,1,7,8,4,0,1,5,7,7,1,10,10,8,6,10,1,15,5,3,0,4,1,8,34,1,0,2,11,12,0,2,2,5,6,7,4,11,7,0,0,15,8,2,0,0,0,3,8,13,7,1,17,16,6,5,1,12,4,4,0,23,7,8,4,0,1,5,9,5,1,11,2,17,0,26,4,4,2,2,30,0,9,7,5,2,13,3,7,0,1,8,2,0,8,2,8,8,10,4,7,7,6,1,0,4,5,0,20,4,1,3,2,9,1,0,6,2,13,2,0,5,11,5,0,7,0,6,3,5,1,6,6,4,5,9,7,4,3,7,7,2,8,2,0,19,6,5,5,5,1,4,2,0,15,0,4,11,0,0,0,3,13,4,6,9,3,1,1,2,2,2,0,0,0,1,6,5,6,5,0,1,4,1,4,3,8,6,6,1,0,0,5,1,1,11,2,3,0,2,0,2,5,8,1,2,2,0,1,5,5,1,3,2,1,6,1,6,4,0,8,1,5,1,4,4,8,1,7,0,2,2,20,5,0,10,7,0,10,6,10,2,5,6,0,17,10,4,6,17,11,8,4,2,11,2,6,2,0,0,2,1,5,3,1,3
12,38,5,13,56,9,5,11,2,4,8,7,2,4,2,5,0,3,26,4,0,7,8,21,3,5,0,0,3,1,2,5,2,3,4,5,938,1,0,3,4,2,3,2,5,2,3,0,9,5,4,16,12,6,8,2,2,1,7,7,2,5,0,0,0,4,1,1,5,7,2,3,3,0,28,0,0,7,0,1,3,7,5,1,2,0,0,0,2,1,4,4,2,2,1,0,0,14,0,1,5,1,0,5,4,3,0,1,1,0,2,0,1,0,2,7,3,1,3,0,2,9,6,4,7,4,1,1,2,2,1,3,0,7,8,1,4,11,3,1,10,2,2,0,2,0,1,0,0,1,2,2,1,1,2,0,0,1,9,0,2,4,2,3,1,5,1,1,1,2,1,3,2,2,5,4,17,2,2,2,1,2,20,3,2,18,1,0,2,1,3,12,2,3,3,2,0,4,65,5,5,1,2,3,6,1,6,4,2,3,7,8,10,1,2,0,2,10,2,9,3,2,6,7,2,2,5,2,4,2,7,5,8,0,1,0,2,0,1,1,0,10,8,15,2,2,1,7,3,3,4,1,2,2,1,0,2,10,13,0,0,2,2,0,1,1,1,3,0,2,2,4,6,2,1,0,3,2,1,1,2,4,14,4,3,0,3,2,2,6,1,3,1,0,1,5,3,3,4,2,0,0,0,1,5,1,5,7,1,4,3,5,1,1,5,0,0,2,2,1,2,3,2,5,2,4,1,2,1,2,4,0,1,3,2,1,2,1,1,6,2,0,11,2,0,1,1,11,0,2,1,0,5,0,0,1,1,5,0,4,1,2,3,1,2,1,1,3,2,0,1,0,4,6,1,6,2,1,0,5,5,3,0,0,0,3,2,2,1,1,1,2,2,0,0,1,1,3,4,2,0,1,1,2,2,0,1,1,1,0,2,6,0,6,3,2,2,0,3,2,1,4,3,6,3,0,7,3,1,2,1,2,1,2,4,0,3,3,1,2,1,0,2,1,2,1,0,2,1,0,2,0,2,0,2,0,1,1,3,2,3,2,2,1,1,2,2,1,0,3,4,1,0,2,0,0,4,4,2,8,2,7,1,10,4,3,0,2,0,2,3,0,0,2,0,1,0,1,4,1
8,5,2,5,33,37,1,2,20,30,6,3,15,10,2,0,4,3,10,1,53,8,2,35,0,1,1,0,9,17,1,4,0,4,9,0,416,0,0,0,0,1,2,9,1,8,1,0,0,0,7,5,1,2,1,24,0,1,7,1,0,0,10,0,3,14,1,0,0,11,5,1,4,0,3,2,0,9,6,5,0,4,1,1,0,1,4,2,1,0,10,1,0,0,4,0,1,23,1,1,3,8,0,4,3,11,0,1,5,0,1,9,0,5,1,1,1,1,0,0,0,5,0,2,11,4,2,0,5,8,6,4,0,3,11,1,0,1,4,1,2,3,6,4,0,0,2,0,0,0,1,1,1,8,5,0,2,3,6,0,4,2,2,2,2,3,10,2,0,1,1,0,1,3,12,4,3,1,2,7,2,6,19,3,1,9,0,0,2,0,0,10,7,1,0,8,3,3,42,1,1,0,1,7,1,3,2,3,2,0,2,3,3,2,0,1,0,5,2,7,1,3,3,0,4,4,6,1,2,4,5,0,4,3,5,0,4,2,2,0,0,6,3,4,0,1,0,4,2,5,1,4,0,1,0,4,1,3,16,0,0,2,3,10,3,0,3,2,2,2,1,4,2,1,1,5,6,1,1,2,0,2,5,8,0,0,9,7,0,0,0,1,2,0,1,12,3,1,1,0,0,2,3,2,1,4,3,5,0,6,1,4,1,2,7,0,0,2,3,3,2,4,5,1,1,6,4,1,0,2,7,3,4,1,4,2,0,0,0,1,2,0,8,2,0,1,1,2,0,0,1,1,3,0,0,1,2,1,0,2,0,1,0,2,1,2,1,0,0,1,1,0,0,2,2,1,2,1,0,2,1,2,4,2,0,0,3,2,2,0,1,1,0,0,0,5,8,1,2,2,2,1,0,3,0,1,0,0,0,0,0,3,0,2,0,1,0,0,4,0,3,0,2,3,1,1,9,0,3,2,3,1,0,2,1,0,0,2,0,4,2,2,0,0,0,0,2,1,2,2,1,4,6,0,1,1,5,0,1,1,14,1,1,1,0,0,5,2,0,2,2,0,5,2,1,0,2,3,3,2,1,4,5,6,4,1,3,0,5,1,0,1,1,0,0,0,3,0,2,0
2,49,1,18,102,2,10,1,8,59,11,0,20,15,10,0,3,3,18,5,0,1,8,63,2,1,1,0,0,2,2,9,4,4,9,7,1007,0,0,1,3,5,2,0,1,5,3,1,12,0,4,9,0,7,0,4,1,2,7,1,4,0,0,1,0,3,2,3,0,0,3,0,5,1,5,13,0,14,0,5,1,8,4,0,3,0,3,0,4,5,9,6,0,0,3,6,3,13,12,2,3,0,1,4,0,0,1,0,1,0,0,5,3,4,0,2,8,6,2,5,13,4,0,3,5,0,1,0,3,0,9,0,12,3,11,0,0,2,8,3,20,1,2,1,3,0,0,0,5,1,4,1,1,0,4,0,0,6,5,1,0,2,4,1,0,4,0,1,1,3,0,1,1,7,1,4,22,0,5,4,0,2,35,3,6,7,1,1,3,0,1,11,0,3,0,9,4,3,118,2,4,2,1,9,1,4,3,8,4,6,4,5,3,5,1,1,0,1,0,6,2,1,1,5,7,4,7,4,1,2,11,0,4,0,4,0,3,2,1,3,0,8,2,18,2,3,0,6,4,1,10,0,19,3,0,2,3,3,30,1,0,0,1,0,6,1,5,1,6,6,0,1,5,3,1,7,10,0,0,4,0,4,7,4,3,0,4,3,1,3,0,0,1,2,1,6,1,1,1,0,9,1,4,2,1,2,5,5,0,12,0,9,2,5,8,0,2,3,1,1,4,3,1,3,1,1,1,0,0,2,10,0,3,2,4,1,7,1,0,2,0,0,15,3,0,3,1,7,5,0,1,1,5,3,0,6,5,1,0,3,1,3,3,2,0,0,5,8,9,1,2,3,3,6,1,2,6,4,3,4,0,3,0,0,2,6,3,3,5,0,3,2,1,3,0,0,3,2,0,5,5,0,1,5,3,2,0,0,5,1,0,1,1,4,1,6,5,0,1,1,4,0,1,1,1,0,9,0,2,1,0,5,0,7,1,3,1,1,0,12,4,0,0,4,4,2,2,3,2,1,2,3,4,1,2,0,4,2,7,1,0,2,2,0,1,0,0,1,0,3,3,4,1,2,5,5,3,1,2,4,0,6,1,9,4,3,0,1,0,3,1,0,0,0,8,1,3,1,0,5
3,4,43,1,7,3,50,1,22,18,0,1,7,15,0,19,25,1,5,19,0,0,1,35,0,5,30,2,35,2,44,74,5,1,1,21,1693,18,13,18,0,0,3,21,0,3,19,0,2,16,4,27,40,1,2,11,8,3,30,11,3,19,0,18,5,1,0,9,2,20,11,0,18,2,29,33,0,61,3,7,0,54,45,17,7,5,8,0,4,7,21,14,19,4,3,1,3,1,4,7,3,5,14,1,19,0,6,1,1,2,5,5,18,5,0,14,0,21,0,7,7,11,5,2,18,5,5,11,9,7,0,1,4,24,15,4,12,6,3,0,16,6,18,2,0,2,5,3,9,7,6,13,0,4,19,4,8,3,20,4,25,3,6,15,12,9,0,6,0,1,10,14,0,6,0,7,51,4,9,14,3,0,68,2,0,66,4,3,5,9,5,37,4,3,11,5,6,4,77,25,15,21,2,23,15,4,32,2,0,4,7,33,17,2,2,1,1,30,20,10,21,7,14,11,1,8,21,2,15,10,24,1,12,2,6,9,1,0,9,0,0,40,6,30,2,0,1,13,2,24,9,5,2,14,2,15,14,38,48,2,0,10,6,3,6,3,11,3,8,8,6,0,18,0,7,12,9,6,6,1,9,5,40,8,4,3,11,28,6,7,0,1,2,3,2,17,29,4,3,1,3,9,8,7,2,9,24,11,7,32,0,10,7,10,6,1,3,4,12,0,6,9,6,3,7,3,9,1,6,2,16,0,7,11,9,1,7,2,3,13,15,1,33,6,9,6,7,14,3,9,7,11,12,8,11,8,12,11,15,1,1,2,1,1,1,17,7,3,1,4,2,7,7,21,16,8,5,6,3,15,7,6,5,4,6,5,9,1,1,5,0,2,0,5,5,8,7,12,5,11,8,1,1,9,8,8,6,1,9,5,6,9,1,6,9,4,16,3,7,9,2,9,1,8,7,8,29,10,1,8,2,1,1,5,5,1,8,0,6,3,2,6,10,5,1,14,0,9,1,5,1,12,3,11,2,0,11,3,0,1,0,4,6,7,0,7,2,1,3,11,5,8,1,13,5,12,19,7,4,12,10,21,4,31,8,11,0,9,1,6,19,1,8,0,3,2,5,7,2,14
2,18,2,2,42,80,0,3,18,71,5,0,11,8,2,1,3,0,10,0,65,18,11,60,2,2,5,4,18,52,5,7,0,4,7,2,329,0,1,0,0,1,1,13,1,10,4,0,2,0,14,10,4,1,0,65,0,4,5,1,2,0,24,0,8,28,0,0,0,14,12,0,3,2,11,6,1,15,8,14,1,20,4,7,1,1,4,0,3,1,12,5,3,2,11,0,4,23,3,5,7,14,0,1,5,13,0,1,15,1,1,23,0,6,0,0,2,1,1,1,2,11,4,9,20,5,3,0,10,14,12,3,0,1,14,0,0,4,5,1,10,7,16,13,3,1,2,1,3,0,5,3,0,11,1,0,0,1,7,1,7,1,4,4,0,1,18,2,0,3,15,1,0,2,15,3,5,0,4,13,13,0,38,0,4,24,1,0,1,0,2,24,14,1,1,16,2,5,57,8,1,2,3,7,6,16,15,1,5,0,7,6,4,7,4,0,0,6,0,4,4,8,6,0,9,5,5,5,3,2,10,0,8,0,6,0,4,3,1,2,1,6,3,5,1,8,3,6,4,2,2,6,1,4,0,1,2,5,22,0,0,0,7,8,0,4,2,6,5,8,1,3,0,1,3,17,12,0,0,0,1,1,6,6,1,1,15,11,1,4,0,8,7,4,2,23,3,4,5,0,2,3,3,2,0,10,5,3,0,11,4,10,2,1,18,0,3,4,1,2,5,5,4,3,2,5,3,1,2,3,5,7,10,0,9,2,4,3,0,2,1,0,5,8,0,2,2,4,1,0,2,0,5,1,0,4,10,4,0,4,0,0,1,5,2,6,3,8,0,3,5,3,1,3,5,2,6,1,0,7,4,7,1,1,0,4,1,4,13,1,0,6,1,4,1,2,5,5,1,0,8,3,0,5,3,3,0,0,1,0,4,3,7,3,0,3,2,0,3,3,9,0,1,2,0,0,12,2,5,6,1,4,0,2,0,3,2,0,1,1,1,0,1,4,0,1,0,0,0,6,1,6,2,0,5,1,4,1,2,2,10,3,4,0,0,1,4,5,1,2,8,0,9,7,13,4,1,5,2,7,3,5,6,8,2,7,2,3,2,0,1,1,2,0,0,5,3,4,0,2
2,1,1,5,21,49,7,1,2,97,2,0,1,2,0,0,8,1,8,0,46,17,6,14,0,2,1,4,40,39,5,21,0,3,5,0,24,0,0,0,0,0,2,7,1,18,6,0,0,0,15,19,1,0,1,35,1,0,8,0,0,2,40,0,12,10,3,1,0,21,23,0,7,2,4,1,0,19,25,14,0,13,3,10,6,0,12,0,0,0,17,6,0,3,15,0,0,9,1,3,3,10,0,0,0,21,1,3,13,2,1,13,0,10,0,0,1,1,1,0,1,10,2,7,33,3,4,0,11,10,18,1,1,7,25,0,0,3,1,1,5,5,3,5,0,0,1,1,2,1,6,4,0,7,8,0,1,0,6,1,3,0,5,2,1,1,4,2,1,1,12,1,0,3,4,2,2,0,7,6,0,2,52,0,2,17,0,1,3,0,0,55,5,0,2,11,5,1,33,8,3,3,1,12,8,15,15,0,4,0,1,9,2,1,7,0,2,4,0,7,0,4,2,1,6,2,6,4,2,5,12,0,16,3,8,0,8,10,1,0,0,7,6,5,0,0,3,3,2,2,4,6,3,1,0,1,0,9,7,1,0,1,7,11,2,1,1,8,6,8,0,8,3,0,2,5,13,0,2,2,0,1,3,13,3,1,13,2,3,1,0,4,4,6,2,25,3,3,1,0,0,1,6,3,2,3,4,8,0,9,1,6,2,0,10,0,5,2,4,5,2,2,7,1,2,4,0,0,3,1,3,5,4,1,3,1,4,2,0,7,1,0,19,5,0,0,2,4,0,1,1,1,3,0,0,3,8,4,0,2,0,0,1,2,2,2,2,5,4,0,5,3,0,7,4,5,6,1,1,5,2,1,4,2,2,3,1,2,6,0,2,4,0,3,2,4,10,1,2,2,2,1,0,4,1,1,0,0,0,0,3,0,4,6,0,1,1,0,4,1,4,7,2,0,0,3,6,0,0,2,1,2,0,1,0,1,5,3,1,1,1,0,0,1,0,0,0,3,1,2,1,8,3,0,2,0,7,1,2,0,5,3,3,0,3,0,3,6,0,2,5,1,6,6,3,1,3,2,4,5,2,1,6,18,2,3,7,1,3,1,2,0,1,0,1,4,2,2,1,4
