"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
5,81,2,28,153,4,17,6,18,48,17,0,15,9,13,0,0,14,49,0,0,9,15,47,13,0,2,2,3,3,1,8,7,10,15,7,1241,3,0,2,4,2,13,1,2,0,7,0,8,1,8,8,2,13,8,7,1,3,13,3,3,1,0,3,0,9,4,3,0,1,2,1,0,0,15,12,2,13,4,6,3,12,6,1,3,0,11,3,5,9,5,4,1,0,2,7,6,25,6,5,7,3,2,4,4,0,1,0,2,0,0,4,4,3,4,2,5,6,7,2,11,3,1,1,5,0,2,1,3,0,11,3,8,7,9,2,1,7,6,9,13,0,3,1,2,0,0,4,5,2,0,4,6,0,5,0,0,8,5,2,3,2,1,3,0,4,0,3,2,3,0,1,6,2,1,2,19,0,2,1,1,5,31,1,7,4,0,2,6,0,2,19,0,3,1,3,2,3,182,5,2,6,3,10,0,5,6,8,1,3,8,5,5,2,0,2,0,4,1,3,4,0,1,2,3,4,6,4,4,3,10,0,5,2,6,0,3,2,0,3,1,5,3,24,3,4,0,8,2,4,4,0,5,4,1,1,0,11,18,4,4,0,1,1,4,1,5,2,6,2,4,2,4,2,1,7,9,2,1,6,0,7,18,6,5,0,3,1,4,4,2,8,2,6,1,9,3,2,3,1,3,3,2,1,6,2,5,2,0,13,1,9,3,3,7,2,0,4,1,3,6,1,2,8,1,2,2,2,2,3,4,0,2,2,2,2,4,2,0,6,0,0,4,0,0,1,1,15,5,0,0,0,10,6,0,4,8,1,0,3,2,6,6,1,2,0,3,2,6,6,1,0,1,5,2,1,3,1,3,5,3,5,2,2,1,4,2,5,3,0,1,1,2,2,0,0,4,5,3,11,4,2,4,9,5,3,0,0,2,0,0,7,2,0,0,1,3,0,1,3,1,5,1,6,1,1,12,2,3,0,0,1,5,7,2,2,4,1,0,0,2,1,0,3,4,2,3,3,1,2,1,6,6,0,1,3,1,4,3,1,0,0,4,1,0,0,1,1,1,5,9,1,0,5,3,3,1,2,1,5,1,6,2,11,1,3,0,1,1,0,4,1,4,1,6,2,2,2,3,4
7,12,59,1,16,4,54,0,15,28,1,2,14,9,0,43,27,1,15,16,2,3,4,64,0,2,24,5,17,7,49,93,4,3,3,38,2112,22,22,27,1,0,3,12,0,3,20,1,1,21,0,31,43,5,3,9,5,4,37,18,1,31,0,16,9,3,0,9,1,18,11,0,22,11,29,22,0,55,1,10,0,34,36,9,11,8,20,0,1,4,18,8,22,5,6,1,1,7,5,8,7,12,16,0,22,1,15,1,1,3,3,10,17,6,1,17,0,32,5,3,7,14,8,1,15,7,6,19,9,5,0,2,7,22,5,3,16,4,3,0,15,11,16,0,0,3,7,16,12,5,4,13,2,5,19,5,15,11,23,3,29,9,7,26,6,8,4,9,1,0,12,13,0,15,0,6,57,5,13,10,1,1,92,0,1,85,3,11,3,12,0,47,3,1,13,3,6,2,107,17,16,22,3,22,19,2,40,0,3,14,5,8,17,8,2,1,2,36,15,12,27,4,10,15,6,15,19,1,17,16,23,2,14,5,16,14,4,0,6,0,0,52,5,55,3,2,7,11,4,18,5,3,2,7,1,16,12,47,40,3,1,6,7,0,7,3,8,17,2,6,9,1,11,1,11,19,7,14,11,5,10,5,38,12,11,5,20,12,8,10,0,1,6,5,3,8,14,6,7,4,3,5,9,6,6,3,26,11,16,40,0,11,5,12,10,2,5,1,14,1,11,7,4,7,7,8,6,4,19,8,10,0,4,6,11,2,3,0,0,14,9,0,27,9,14,4,12,11,7,8,11,6,13,12,11,9,28,17,16,2,0,6,4,0,1,7,3,3,0,3,8,2,6,15,18,15,4,5,3,10,0,5,6,3,3,9,3,2,1,5,1,1,0,9,6,4,7,15,5,15,6,1,2,13,12,10,3,1,5,4,10,13,3,5,6,3,14,2,8,9,1,10,5,12,3,11,24,5,1,6,0,2,1,10,10,4,7,2,5,7,2,0,13,9,5,11,0,6,3,6,6,20,3,17,3,0,20,2,1,5,0,9,11,5,0,4,1,1,4,15,8,4,1,19,2,23,16,3,1,9,11,20,5,23,3,7,1,5,1,14,16,1,7,3,2,1,4,10,5,16
5,31,3,21,89,6,0,7,6,16,12,1,10,5,3,0,0,4,19,1,10,1,8,39,6,1,5,1,0,2,1,2,1,3,5,3,622,2,0,0,2,5,2,2,2,1,4,0,3,0,2,0,3,8,1,8,0,1,1,2,2,1,3,1,1,6,2,2,1,0,1,2,0,0,2,3,0,3,1,4,3,7,6,0,1,0,1,0,1,2,6,1,1,2,3,2,0,16,1,3,3,2,0,0,1,2,0,0,0,0,0,4,1,3,1,5,2,0,2,4,1,0,0,1,5,2,0,0,1,3,1,2,1,0,3,0,0,0,1,9,1,0,3,1,3,0,0,0,2,0,2,1,3,0,0,1,0,0,4,0,3,1,3,0,0,1,0,0,0,0,1,1,0,0,3,2,7,0,3,1,0,3,10,1,4,12,1,0,3,0,1,5,1,2,3,4,0,2,117,2,1,2,1,10,1,3,4,4,0,1,3,7,4,1,1,0,0,4,0,3,0,2,2,4,4,0,6,2,4,1,5,1,2,1,0,0,3,0,2,0,0,3,3,2,0,3,0,3,2,3,0,2,1,1,0,1,1,10,2,0,0,1,2,3,4,0,0,0,0,1,1,2,0,2,0,10,6,0,0,1,1,1,6,2,1,0,0,6,1,1,0,2,2,1,0,1,1,1,4,0,0,0,3,1,3,2,1,0,0,2,0,1,0,0,5,1,0,3,1,0,2,1,0,2,1,1,3,2,1,0,1,2,1,4,2,1,3,2,0,2,0,0,3,3,0,2,1,12,0,0,1,2,0,1,0,3,4,1,0,0,0,3,3,1,0,1,0,0,1,1,0,0,1,3,2,4,4,0,0,3,4,1,2,1,0,0,0,0,3,1,1,2,1,0,0,1,2,5,0,1,1,2,0,2,1,0,0,0,2,0,0,2,0,4,0,1,1,0,3,0,3,1,1,4,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,0,3,2,0,2,1,0,1,0,1,1,0,2,1,0,0,0,0,1,2,1,0,2,1,1,0,1,3,1,2,3,1,4,1,3,1,5,3,1,0,0,0,1,1,0,1,1,0,1,0,2,0,1
1,85,2,39,152,4,5,19,30,8,25,0,31,15,14,2,1,19,30,1,1,4,17,92,7,1,7,0,1,1,0,3,5,9,13,3,789,0,0,2,5,4,17,0,3,1,2,0,1,1,6,6,3,9,2,3,0,1,2,3,4,0,1,1,0,3,8,1,0,1,1,3,0,0,6,2,0,7,0,2,3,2,4,0,0,0,0,7,3,0,7,5,3,2,1,3,5,19,2,4,12,1,0,0,1,1,0,1,3,1,0,4,1,3,1,2,10,1,1,2,3,2,2,0,3,0,4,0,1,2,3,3,1,0,4,1,1,3,3,7,3,0,0,0,5,1,0,1,0,4,1,2,5,0,3,0,0,0,1,1,2,2,0,3,1,0,1,0,2,1,0,3,3,3,0,0,12,2,2,1,0,1,18,0,6,7,3,1,2,0,1,5,2,1,1,1,1,1,210,0,2,1,1,4,1,2,5,3,0,2,5,2,4,1,0,1,0,3,0,1,0,0,0,2,4,2,3,0,2,4,4,0,1,0,4,0,3,0,1,3,2,7,3,4,1,3,0,4,3,4,1,0,4,2,1,5,1,11,7,1,0,0,1,1,2,3,2,1,2,0,1,2,2,8,1,4,13,0,0,3,0,3,2,2,1,0,2,3,2,1,0,5,2,1,1,5,1,0,2,0,1,2,0,0,4,2,3,1,0,1,5,3,0,0,5,2,1,2,1,2,5,1,0,3,1,1,3,5,0,2,2,0,1,1,0,4,1,4,0,1,3,0,3,0,0,1,0,12,2,0,0,0,3,0,0,4,3,2,0,3,3,7,3,1,3,1,0,0,2,7,0,3,3,4,3,2,1,1,2,3,4,0,3,2,0,0,2,5,2,1,5,1,7,0,0,0,3,2,0,5,1,2,3,4,2,0,0,0,2,0,0,1,0,5,1,3,2,0,6,0,4,2,0,5,1,0,2,0,2,0,0,3,1,2,0,3,0,1,1,0,1,3,0,3,1,0,0,3,1,2,1,0,2,0,1,1,0,0,2,0,1,1,3,1,2,1,1,3,2,1,2,7,0,1,3,1,2,0,1,2,1,3,0,2,2,2,0,1,0,0,0,0,0,2,2,0,1,2,2,2
21,13,1,3,27,41,0,99,526,13,5,1,414,217,3,0,7,2,190,0,39,12,5,1404,1,1,1,2,7,11,1,5,0,4,3,1,229,0,1,0,0,3,3,4,0,9,1,0,3,1,4,8,1,2,0,17,1,3,8,1,6,2,5,0,4,19,2,0,1,9,3,11,3,1,11,5,0,9,15,3,1,7,2,1,3,0,4,2,2,1,10,3,1,2,7,0,0,18,1,1,5,4,0,2,0,11,0,0,7,0,2,6,0,3,0,2,4,0,0,0,0,4,4,5,7,2,2,0,4,5,12,0,0,3,10,4,1,1,2,3,6,2,6,9,2,0,1,1,0,0,1,1,1,7,2,0,1,2,5,0,4,1,11,3,1,1,13,2,0,0,2,0,1,2,10,5,1,0,0,4,1,4,20,23,1,9,0,0,5,2,1,10,2,3,0,6,5,3,84,1,0,3,2,7,4,13,8,3,2,0,0,4,7,0,3,0,0,2,1,2,3,0,6,0,8,4,3,1,3,3,6,0,4,2,8,1,2,2,2,0,27,6,2,5,0,1,0,3,0,5,2,2,4,2,0,2,1,4,10,1,4,2,5,1,0,0,7,4,0,8,0,3,0,0,3,3,8,0,1,0,1,1,7,8,1,0,9,9,2,0,0,2,1,1,3,9,3,2,1,0,3,6,4,3,1,8,6,5,0,2,0,6,0,0,7,1,0,2,3,2,2,1,0,4,3,0,10,3,2,2,5,10,2,1,2,3,3,1,0,2,1,0,6,8,1,0,3,9,2,0,2,0,3,1,0,2,4,0,0,2,0,8,16,1,1,6,1,4,0,1,4,0,1,2,2,2,3,2,0,4,5,5,0,5,1,8,2,1,2,2,0,4,0,3,0,0,5,0,3,1,6,0,0,0,0,3,0,0,0,1,2,3,1,2,0,0,3,0,3,0,2,2,4,3,0,2,10,2,3,2,4,3,0,2,0,5,3,1,0,2,3,1,0,2,1,3,1,3,1,0,0,5,3,0,2,0,3,5,2,0,6,0,2,1,2,2,4,8,0,3,1,2,2,2,6,1,3,1,4,9,0,4,2,6,2,1,3,2,9,1,4,1,2,0,1,2,1,3,2,4
1,11,11,3,49,1,5,2,42,10,3,0,30,14,0,0,7,3,15,66,2,2,3,112,3,7,1,1,6,2,2,27,3,3,3,4,906,6,40,0,1,4,3,1,4,24,2,0,3,7,4,2,3,6,0,5,3,3,22,4,1,6,0,4,3,6,0,1,0,2,0,1,11,1,15,2,1,5,1,3,2,1,3,19,2,2,2,0,3,2,1,6,13,0,2,0,3,3,2,4,0,4,12,0,0,0,4,0,0,4,0,14,5,6,1,0,6,1,0,1,23,2,0,3,4,0,7,2,2,6,0,1,2,5,4,0,0,0,1,0,4,3,5,0,1,2,3,3,5,3,1,5,1,0,1,1,3,2,4,6,5,3,0,5,0,0,6,0,0,2,1,4,0,6,3,5,5,17,6,0,2,0,6,1,1,17,0,0,6,0,3,15,3,0,3,3,2,3,98,5,4,2,1,2,2,0,9,2,1,1,7,2,8,1,1,0,0,6,2,1,5,2,7,0,6,5,6,0,3,5,5,0,2,1,2,2,17,1,0,1,0,14,1,41,3,5,2,3,1,2,3,1,0,0,14,7,6,3,14,1,0,4,1,4,0,1,1,0,8,0,1,3,2,2,2,7,3,0,1,2,3,2,4,4,0,1,6,4,2,0,0,5,2,3,1,4,1,2,7,1,0,1,0,1,0,0,10,4,2,6,0,7,3,0,10,2,1,3,6,0,1,5,7,10,14,2,3,1,0,5,5,1,3,1,2,3,1,2,0,1,1,0,10,1,1,4,4,3,3,9,1,2,4,0,6,3,2,2,0,2,3,3,4,3,0,3,0,2,0,8,2,0,8,2,1,5,2,3,2,1,2,3,1,5,2,2,3,0,4,2,1,2,0,2,1,5,0,4,1,3,0,0,7,2,1,0,1,2,3,0,0,1,0,1,3,0,3,7,8,8,11,2,5,4,2,0,2,0,3,4,1,2,0,21,0,1,1,0,4,1,1,3,1,1,2,0,0,0,2,4,5,7,11,1,6,0,2,2,0,0,0,1,1,2,1,1,4,1,5,0,3,2,0,11,2,3,1,0,0,4,3,9,1,6,5,3,1,3,2,8,3,0,2,3,0,2,0,2,1,3
13,4,41,3,14,1,28,1,78,34,1,1,94,35,1,6,26,1,35,31,0,2,3,226,0,4,14,2,10,3,20,78,0,0,2,19,1241,14,48,7,0,0,2,10,0,5,20,0,0,15,1,3,17,4,0,12,5,2,25,8,3,25,2,9,8,3,1,4,0,14,4,0,16,4,31,11,2,15,1,0,0,10,21,19,2,3,3,1,2,2,7,9,22,2,3,1,2,5,3,11,2,5,15,2,3,1,2,0,2,6,7,22,7,10,0,6,1,7,1,5,21,5,7,4,5,0,16,13,6,8,0,2,11,9,11,0,8,5,2,0,4,2,14,1,0,3,3,9,11,14,5,9,1,2,9,1,4,3,16,6,18,5,1,11,2,2,7,7,0,2,11,9,0,9,4,2,22,8,15,3,1,1,37,6,2,39,4,4,11,5,2,26,7,3,4,3,5,5,139,12,14,10,0,18,8,1,27,1,3,3,3,2,23,3,2,1,1,15,6,5,10,9,18,5,4,8,10,0,9,5,6,1,11,4,5,12,12,1,2,3,0,24,0,39,1,1,1,3,1,11,5,5,3,5,3,10,9,9,31,4,0,6,1,3,3,1,9,4,5,2,13,4,7,1,4,12,5,3,9,6,6,4,18,8,5,1,6,11,5,5,0,3,3,6,5,8,14,6,4,3,2,2,3,4,4,2,16,9,7,28,0,16,10,4,5,4,1,8,14,0,10,3,9,9,13,8,2,1,10,6,11,1,5,6,5,2,4,3,2,10,4,0,11,6,1,6,5,8,3,6,5,6,7,5,6,2,15,7,6,2,0,0,6,3,1,3,9,5,0,5,3,1,5,10,3,13,5,7,2,9,4,8,5,3,4,6,1,4,8,1,0,7,0,7,8,5,4,8,6,4,1,1,1,7,7,4,5,0,3,3,2,3,0,3,4,1,5,3,11,7,11,6,5,12,2,3,11,3,3,5,2,5,0,10,2,0,1,0,9,0,3,3,9,4,0,2,0,1,4,1,5,13,14,3,6,0,6,3,2,0,0,8,7,1,1,0,3,2,2,4,15,7,4,12,3,7,12,8,1,3,6,12,0,25,3,4,6,1,1,12,8,1,3,4,3,0,1,0,2,10
2,25,18,21,146,5,13,7,27,19,5,0,16,11,7,2,9,3,13,2,0,0,2,88,5,3,3,2,0,6,0,12,1,12,8,13,1086,3,5,4,2,3,13,9,5,4,5,0,3,1,5,8,9,3,5,3,0,1,13,4,2,2,0,4,5,0,1,1,0,3,3,0,3,3,19,9,1,14,2,5,1,12,10,3,0,4,0,2,3,0,3,4,4,0,1,0,0,3,5,14,6,4,0,2,9,0,2,0,1,1,0,6,1,1,1,2,6,3,4,3,5,6,4,7,1,3,6,2,5,6,0,3,3,5,7,0,2,1,3,4,13,1,4,2,0,5,2,2,2,10,5,5,0,3,5,0,0,4,4,6,11,6,2,1,15,0,6,3,0,1,0,2,0,3,1,6,7,5,2,2,3,5,21,0,0,16,4,2,6,5,5,16,4,2,2,8,4,7,208,10,5,7,1,8,3,0,13,3,0,0,9,8,5,2,0,0,2,3,2,5,1,1,2,3,6,1,7,2,5,3,7,0,4,1,3,1,1,2,4,0,0,11,2,8,1,5,2,3,5,4,1,1,2,2,0,1,2,16,20,4,0,3,1,0,4,0,4,1,5,7,2,0,2,2,3,11,4,1,1,4,1,3,7,5,5,1,4,5,5,6,2,2,0,5,1,9,3,2,9,3,1,7,2,5,1,5,5,3,2,8,4,4,0,4,5,0,0,4,3,1,6,1,2,2,2,4,1,2,3,4,5,1,2,1,1,5,4,3,0,0,5,0,3,1,2,1,1,26,2,1,8,3,5,1,0,3,8,4,2,2,1,6,0,0,5,1,4,1,1,5,2,5,5,5,5,4,3,3,3,9,5,6,4,2,3,3,2,2,2,5,4,0,2,2,0,1,4,7,4,5,0,4,5,4,3,1,1,0,4,1,0,3,1,6,1,2,2,6,8,9,3,3,1,2,2,1,6,0,0,3,0,1,4,3,1,4,1,0,1,1,2,5,0,2,1,0,2,3,7,0,1,4,5,0,5,1,1,0,1,1,1,1,0,1,3,0,2,2,0,4,19,2,0,3,0,2,7,1,4,2,6,8,2,16,4,1,2,4,2,2,3,3,2,2,2,0,4,5,1,3
25,73,3,33,132,2,13,25,610,39,20,2,487,255,13,4,5,9,117,1,3,10,7,1396,6,3,5,0,3,3,5,5,7,11,6,11,1564,1,0,4,5,2,11,6,0,5,2,0,6,0,8,6,5,19,7,9,0,3,11,13,7,8,0,3,1,6,3,3,1,2,2,0,3,1,15,9,0,27,2,3,4,17,11,2,4,1,3,3,10,1,6,7,2,3,3,4,1,27,6,5,7,7,1,2,8,0,1,0,1,0,0,8,4,2,4,6,9,7,4,0,8,4,1,2,5,4,3,0,1,4,5,0,4,3,11,3,4,8,8,8,11,1,2,2,4,0,5,0,7,1,0,4,5,0,5,2,0,1,18,3,3,4,7,2,1,6,3,1,1,4,1,2,3,5,7,7,25,2,7,5,1,4,41,2,2,22,0,1,9,1,3,28,1,3,6,2,2,9,209,6,2,7,0,16,5,3,13,8,6,1,5,18,14,2,3,0,0,14,1,7,5,2,8,1,11,9,10,2,7,12,12,0,11,2,6,2,1,2,2,2,1,14,4,18,2,3,0,7,5,3,5,1,6,6,1,10,2,17,23,5,1,2,2,2,3,4,10,4,4,3,2,1,11,3,0,10,25,3,4,5,7,4,31,3,1,0,7,8,4,7,2,7,7,1,4,7,4,1,9,1,4,2,0,2,2,3,1,3,1,14,1,3,1,8,4,6,1,5,6,5,7,7,0,5,3,9,6,3,4,5,4,2,7,3,1,6,7,6,0,5,9,0,9,1,2,1,1,20,6,0,6,2,9,1,0,6,6,2,0,4,1,6,10,1,3,4,1,3,10,4,1,1,2,10,5,8,7,1,1,11,3,5,3,3,1,7,5,0,3,3,1,1,5,0,1,3,5,4,0,11,8,3,3,4,7,0,1,1,6,2,1,2,0,6,1,3,5,2,4,4,1,2,1,3,3,1,7,5,6,3,0,6,2,3,0,2,5,1,2,2,4,3,0,6,1,5,5,3,3,2,2,4,5,0,4,3,3,4,2,0,0,4,9,3,2,3,4,4,3,11,13,2,0,7,0,4,4,1,9,5,5,1,2,10,5,1,0,1,5,9,10,1,3,2,7,4,5,10,2,8
6,4,0,3,12,109,7,5,16,123,18,7,14,8,1,0,6,1,13,5,95,11,10,56,0,1,1,1,49,42,2,13,1,2,4,1,160,0,0,0,0,1,2,14,0,7,1,0,1,0,19,8,0,1,1,52,1,10,9,2,3,1,48,1,9,14,3,0,0,11,20,1,3,3,7,7,4,22,3,13,0,21,1,4,1,0,11,1,0,1,17,6,0,7,10,0,1,17,0,6,12,20,1,6,0,16,0,3,24,1,0,60,0,6,0,0,7,4,0,1,2,13,1,6,35,7,9,0,4,17,4,1,1,3,17,1,0,1,8,1,12,6,11,7,1,0,3,0,1,1,1,3,2,7,5,1,1,1,8,1,6,2,8,7,5,1,19,3,2,0,9,4,0,8,17,3,3,4,3,11,5,1,44,0,10,28,0,0,5,0,2,54,24,3,0,20,1,3,41,5,1,0,8,14,3,16,12,7,5,0,6,5,6,8,8,0,0,8,2,5,4,1,2,0,19,5,7,2,8,5,10,0,10,1,3,1,6,5,2,0,0,11,5,5,1,6,1,8,4,2,0,5,3,4,0,5,0,7,25,3,2,1,18,6,1,5,5,7,1,9,1,14,8,0,2,16,7,1,2,3,0,4,8,13,1,0,9,14,2,1,1,11,5,4,1,23,2,5,13,0,0,1,6,0,2,19,6,7,0,19,2,7,4,1,38,0,6,4,6,4,7,2,1,2,1,9,12,2,7,4,7,8,4,8,8,3,4,2,0,6,2,0,22,3,0,3,0,7,2,0,3,3,8,4,0,1,17,5,0,4,0,6,5,3,3,3,5,3,3,3,5,1,1,6,3,1,3,2,1,4,6,0,1,4,1,4,2,2,4,0,1,5,2,2,1,3,5,7,2,5,1,2,2,3,5,3,0,0,0,0,4,5,10,6,0,3,3,1,7,0,8,3,5,3,1,2,9,2,3,3,0,3,0,4,1,2,4,0,1,3,4,0,0,2,2,2,0,2,2,11,0,4,1,0,2,4,4,3,5,2,8,4,9,0,2,5,7,10,0,5,5,2,4,3,9,6,2,6,0,7,4,5,6,9,4,1,5,1,9,2,3,2,0,1,3,7,4,4,2,1
17,11,11,5,15,1,2,145,91,6,10,0,94,58,2,5,2,1,5626,1,4,0,5,394,4,2,293,1,2,4,4,8,9,4,2,0,89,0,3,2,0,0,2,1,9,0,3,0,2,0,2,4,3,1,1,4,0,2,2,3,6,1,1,2,1,8,1,1,0,4,1,27,1,0,2,4,0,6,0,0,0,4,3,1,2,1,0,2,1,0,4,0,1,0,1,2,1,19,0,2,5,3,2,1,1,1,1,1,1,10,0,6,2,2,0,0,4,1,1,4,5,3,0,1,2,0,1,0,2,1,4,2,0,2,3,6,0,0,3,4,4,5,0,1,1,0,0,1,0,0,3,1,9,0,6,0,1,0,1,1,3,5,1,1,1,0,4,1,0,1,0,1,0,1,3,4,7,2,3,1,1,3,4,44,0,11,0,1,11,3,0,5,0,7,3,0,1,1,179,2,0,4,4,2,0,1,1,3,2,0,3,2,7,1,0,2,3,4,1,3,2,0,5,5,1,3,1,0,7,0,1,0,2,1,0,2,1,0,1,0,102,9,1,7,0,10,0,3,2,23,0,1,0,2,0,0,1,5,6,1,38,49,1,1,1,1,3,1,2,2,3,0,5,3,3,4,2,1,1,11,2,1,6,7,1,4,2,13,2,0,0,1,5,0,5,4,1,2,3,0,0,2,1,1,2,1,2,2,0,5,3,2,3,0,2,0,0,1,2,0,1,0,1,1,1,2,21,1,16,1,6,22,3,2,0,3,5,2,1,14,2,0,7,4,2,1,2,31,0,0,2,0,1,1,2,0,4,6,18,1,3,2,26,0,6,3,0,2,0,1,3,1,4,4,4,3,1,1,2,5,18,0,2,1,1,9,2,29,1,0,10,0,1,0,6,0,2,1,1,3,0,1,1,0,0,1,0,0,3,7,1,3,1,2,0,1,2,2,6,2,7,3,2,3,1,0,3,8,6,3,0,1,0,5,3,15,1,0,3,2,1,8,0,1,2,2,2,2,1,2,0,10,7,0,25,2,3,1,1,1,0,2,3,0,1,1,2,13,2,2,0,0,1,5,4,4,1,2,4,3,0,6,5,7,1,0,3,2,0,1,3,0,2,1,1,0,1,6,2,2
8,39,2,12,60,5,2,5,4,23,7,4,4,4,2,24,1,3,18,1,0,0,6,12,3,11,1,0,1,1,0,11,5,5,10,20,595,0,0,3,4,2,12,28,1,1,5,0,5,2,8,39,7,3,2,11,1,2,3,15,3,1,0,3,0,5,0,5,0,2,6,1,8,0,11,14,1,32,4,12,2,19,9,6,0,0,1,1,2,1,21,10,4,4,1,5,5,25,0,6,3,3,0,12,11,0,0,1,1,3,1,7,2,3,4,25,8,8,3,2,6,6,5,4,19,22,6,3,1,2,1,2,2,11,8,2,8,12,2,5,18,1,1,1,4,3,21,1,1,8,5,1,1,5,13,0,0,1,21,0,14,2,8,5,9,3,1,8,1,1,1,3,1,3,4,6,37,2,7,6,3,6,66,1,5,33,3,2,3,0,5,33,0,0,4,17,3,7,117,18,8,7,1,23,6,3,20,9,3,0,4,52,28,5,1,1,0,17,6,24,2,3,24,8,6,6,18,2,26,6,17,0,18,4,9,1,3,0,4,2,0,28,8,31,4,0,0,19,3,10,0,5,6,17,0,17,5,26,52,2,0,3,2,6,1,0,4,6,2,8,2,1,23,1,1,7,6,3,1,6,7,7,50,7,5,2,7,13,12,6,0,9,12,1,2,17,12,0,1,2,1,2,0,3,4,3,4,14,2,34,2,5,2,4,5,3,1,5,6,0,8,8,11,4,1,11,1,2,7,6,12,1,5,6,1,2,4,3,0,17,12,0,12,8,1,5,1,32,4,1,7,0,17,9,1,1,12,4,0,1,0,14,2,5,2,4,8,8,5,4,3,0,6,14,17,5,9,2,0,15,3,8,6,0,4,5,4,2,3,3,0,2,0,0,3,6,13,11,1,7,6,2,0,4,5,7,0,2,12,1,6,8,1,7,1,6,4,2,2,6,4,5,3,3,2,1,27,9,1,6,4,5,1,3,2,3,4,1,7,2,4,3,5,12,7,12,0,1,2,5,2,6,1,0,1,0,4,2,5,1,1,1,9,3,1,14,4,0,3,25,11,4,2,11,4,9,9,11,7,23,1,6,7,22,11,8,1,1,4,6,15,2,2,7,3,7,3,12,4,4
