"x","y"
4907,3047
5146,3047
5386,3047
5626,3047
3110,3116
3349,3116
3589,3116
3829,3116
4068,3116
4308,3116
4547,3116
4787,3116
5027,3116
5266,3116
5506,3116
3230,3185
3469,3185
3709,3185
3948,3185
4188,3185
4428,3185
4667,3185
4907,3185
5146,3185
5386,3185
5626,3185
3110,3254
3349,3254
3589,3254
3829,3254
4068,3254
4308,3254
4547,3254
4787,3254
5027,3254
5266,3254
5506,3254
5386,3322
3230,3323
3469,3323
3709,3323
3948,3323
4188,3323
4428,3323
4667,3323
4907,3323
5147,3323
3110,3391
3349,3391
3589,3391
3829,3391
4068,3391
4308,3391
4547,3391
4787,3391
5027,3391
5266,3391
5506,3391
3230,3460
3469,3460
3709,3460
3948,3460
4188,3460
4428,3460
4667,3460
4907,3460
5147,3460
5386,3460
3349,3529
3589,3529
3829,3529
4068,3529
4308,3529
4547,3529
4787,3529
5027,3529
5266,3529
5506,3529
3230,3598
3469,3598
3709,3598
3948,3598
4188,3598
4428,3598
4667,3598
4907,3598
5147,3598
5386,3598
3110,3667
3349,3667
3589,3667
3829,3667
4068,3667
4308,3667
4547,3667
4787,3667
5027,3667
5266,3667
5506,3667
3230,3736
3469,3736
3709,3736
3948,3736
4188,3736
4428,3736
4667,3736
4907,3736
5147,3736
5386,3736
5626,3736
3349,3804
3589,3804
3829,3804
4068,3804
4308,3804
4547,3804
4787,3804
5027,3804
5266,3804
5506,3804
3230,3873
3469,3873
3709,3873
3948,3873
4188,3873
4428,3873
4667,3873
4907,3873
5147,3873
5386,3873
3349,3942
3589,3942
3829,3942
4068,3942
4308,3942
4547,3942
4787,3942
5027,3942
5266,3942
5506,3942
3230,4011
3469,4011
3709,4011
3948,4011
4188,4011
4428,4011
4667,4011
4907,4011
5147,4011
5386,4011
5626,4011
3349,4080
3589,4080
3829,4080
4068,4080
4308,4080
4547,4080
4787,4080
5027,4080
5266,4080
5506,4080
3230,4149
3469,4149
3709,4149
3948,4149
4188,4149
4428,4149
4667,4149
4907,4149
5147,4149
5386,4149
5626,4149
3349,4218
3589,4218
3829,4218
4068,4218
4308,4218
4547,4218
4787,4218
5027,4218
5266,4218
5506,4218
3230,4286
3469,4286
3709,4286
3948,4286
4188,4286
4428,4286
4667,4286
4907,4286
5147,4286
5386,4286
5626,4286
3349,4355
3589,4355
3829,4355
4068,4355
4308,4355
4547,4355
4787,4355
5027,4355
5266,4355
5506,4355
3230,4424
3469,4424
3709,4424
3948,4424
4188,4424
4428,4424
4667,4424
4907,4424
5147,4424
5386,4424
5626,4424
3349,4493
3589,4493
3829,4493
4068,4493
4308,4493
4547,4493
4787,4493
5027,4493
5266,4493
5506,4493
3230,4562
3469,4562
3709,4562
3948,4562
4188,4562
4428,4562
4667,4562
4907,4562
5147,4562
5386,4562
5626,4562
3349,4631
3589,4631
3829,4631
4068,4631
4308,4631
4547,4631
4787,4631
5027,4631
5266,4631
5506,4631
3469,4700
3709,4700
3948,4700
4188,4700
4428,4700
4667,4700
4907,4700
5147,4700
5386,4700
5626,4700
3349,4768
3589,4768
3829,4768
4068,4768
4308,4768
4547,4768
4787,4768
5027,4768
5266,4768
5506,4768
3469,4837
3709,4837
3948,4837
4188,4837
4428,4837
4667,4837
4907,4837
5147,4837
5386,4837
5626,4837
3349,4906
3589,4906
3829,4906
4068,4906
4308,4906
4547,4906
4787,4906
5027,4906
5266,4906
5506,4906
3469,4975
3709,4975
3948,4975
4188,4975
4428,4975
4667,4975
4907,4975
5147,4975
5386,4975
5626,4975
3349,5044
3589,5044
3829,5044
4068,5044
4308,5044
4547,5044
4787,5044
5027,5044
5266,5044
5506,5044
3469,5113
3709,5113
3948,5113
4188,5113
4428,5113
4667,5113
4907,5113
5147,5113
5386,5113
5626,5113
3589,5182
3829,5182
4068,5182
4308,5182
4547,5182
4787,5182
5027,5182
5266,5182
5506,5182
3469,5250
3709,5250
3948,5250
4188,5250
4428,5250
4667,5250
4907,5250
5147,5250
5386,5250
3589,5319
3829,5319
4068,5319
4308,5319
4547,5319
4787,5319
5027,5319
5266,5319
5506,5319
3469,5388
3709,5388
3948,5388
4188,5388
4428,5388
4667,5388
4907,5388
5147,5388
5386,5388
3589,5457
3829,5457
4068,5457
4308,5457
4547,5457
4787,5457
5027,5457
5266,5457
5506,5457
3709,5526
3948,5526
4188,5526
4428,5526
4667,5526
4907,5526
5147,5526
5386,5526
5626,5526
3589,5595
3829,5595
4068,5595
4308,5595
4547,5595
4787,5595
5027,5595
5266,5595
5506,5595
3709,5664
3948,5664
4188,5664
4428,5664
4667,5664
4907,5664
5147,5664
5386,5664
5626,5664
3829,5732
4068,5732
4308,5732
4547,5732
4787,5732
5027,5732
5266,5732
5506,5732
